date,theta_pnl_est
2021-04-19,2560.968017103118
2021-04-20,2600.521979654037
2021-04-21,2429.992614812881
2021-04-22,2311.02886433717
2021-04-23,2162.2595074817114
2021-04-26,1565.1582111996515
2021-04-27,2418.969694828117
2021-04-28,2245.049837597278
2021-04-29,2004.98985519947
2021-04-30,1952.2768405201484
2021-05-03,1552.6372853314863
2021-05-04,2684.545330307256
2021-05-05,2726.390117379279
2021-05-06,2675.4735110961
2021-05-07,2340.07740852668
2021-05-10,1829.138516045192
2021-05-11,3047.1599681994435
2021-05-12,2864.9150800550124
2021-05-13,2701.3743870380563
2021-05-14,2583.9674120533796
2021-05-17,2067.3313865814976
2021-05-18,2586.125202110616
2021-05-19,2355.530651697803
2021-05-20,2324.3609964034063
2021-05-21,2089.3131711401106
2021-05-24,1652.6368992176165
2021-05-25,1633.2563145263284
2021-05-26,1594.87486141354
2021-05-27,1474.832438078509
2021-05-28,3325.7016672604273
2021-05-31,3275.2451419732542
2021-06-01,3175.671461153253
2021-06-02,3064.4287937196477
2021-06-03,2824.8120768822087
2021-06-04,4003.456230797692
2021-06-07,3049.6270055841064
2021-06-08,2662.800758955363
2021-06-09,2627.8799953817747
2021-06-10,2466.45774864659
2021-06-11,4052.0086314291743
2021-06-14,3982.5318395794848
2021-06-15,3524.327307994636
2021-06-16,3038.008481095863
2021-06-17,1995.0939915047197
2021-06-18,2879.579186332208
2021-06-21,2732.9921279434225
2021-06-22,2693.5623346651532
2021-06-23,2709.109274871453
2021-06-24,2308.7169173551933
2021-06-25,2085.094716446703
2021-06-28,2780.920354479312
2021-06-29,2744.3749137576815
2021-06-30,2813.010279557157
2021-07-01,2579.2518720393023
2021-07-02,2135.955924967302
2021-07-05,2923.892710278776
2021-07-06,2927.2129988772776
2021-07-07,2681.98130223658
2021-07-08,2194.385706609961
2021-07-09,2486.447100371284
2021-07-12,2064.7011046480993
2021-07-13,1774.879472446516
2021-07-14,1790.7561749795304
2021-07-15,1751.1144434834023
2021-07-16,1444.5537514562889
2021-07-19,2055.470166527102
2021-07-20,1941.0762071733109
2021-07-21,2052.1777931284178
2021-07-22,2004.6567698615056
2021-07-23,1744.9972443511117
