date,delta,gamma,vega,theta
2019-10-15,-2510244.4274239102,-77305.81181919997,-5728.425903781081,4952.476617575693
2019-10-16,-2475739.472336933,-75405.35649827751,-5684.747648503477,4809.977903793089
2019-10-17,-2457567.101761064,-76721.55751332764,-5551.539223055938,4441.852402385763
2019-10-18,-2437380.9306332828,-76187.46995537398,-5478.950093247446,4375.382021278356
2019-10-21,-2671073.7969338303,-84004.20701176356,-5853.4644110365825,4992.527041752362
2019-10-22,-2665887.7826332473,-78311.25264027467,-5769.794577214908,4770.463790862945
2019-10-23,-2704515.6011457006,-78784.09434792481,-5693.235001554419,4552.950013060264
2019-10-24,-2755127.945981708,-77412.13642972901,-5650.842306528914,4363.94710282551
2019-10-25,-2795998.7575846994,-71362.71921405834,-5589.176744378375,4299.779095736826
2019-10-28,-2722592.387577646,-71658.42362621712,-5423.1859127484695,4289.959492173694
2019-10-29,-2635655.6208029776,-91036.41261606758,-5435.653759429182,3898.3550933924166
2019-10-30,-2735575.779124806,-72615.36458333094,-5341.926226979634,3984.0284836463725
2019-10-31,-2712327.1114311987,-87746.94227291476,-5388.981879122171,3722.5440543093655
2019-11-01,-2675547.397327924,-86483.77258772221,-5340.67511735042,3498.9741260444052
2019-11-04,-2854476.299162913,-66652.6870953143,-5655.713129200902,4180.319731563521
2019-11-05,-2720486.788509097,-69576.27805440346,-5588.112609662744,4136.486894351495
2019-11-06,-2689430.187788615,-68760.37760753251,-5535.783932453644,4010.1022875002927
2019-11-07,-2597684.487868765,-73133.12871496055,-5508.605267287754,4119.258203301892
2019-11-08,-2542942.6341051594,-75880.76615916289,-5441.161932280912,3927.6429511257816
2019-11-11,-2712536.9350460703,-84095.5122609432,-5833.4022451846095,4706.506376814825
2019-11-12,-2673932.860167844,-88059.9254593754,-5768.751829232089,4460.614527882606
2019-11-13,-2705683.0228755632,-86346.01836835328,-5705.520895402035,4322.877489169971
2019-11-14,-2727826.2346258275,-84503.82460142298,-5652.509593439634,4376.320430831116
2019-11-15,-2694731.795584066,-84992.59196629754,-5580.9867323450135,4294.6730724727995
2019-11-18,-2628805.85951929,-82618.7317647855,-5914.508689326986,4238.015861921917
2019-11-19,-2646978.5332172257,-80670.3141134817,-5844.332292198066,4113.050491266579
2019-11-20,-2644265.6975740725,-81033.88479633708,-5780.6405476794225,4051.195230790335
2019-11-21,-2633475.419468469,-80659.34668822245,-5731.407881606103,3967.0078616393184
2019-11-22,-2584041.7834928962,-80738.87229510951,-5679.415854028017,3801.3701756266023
2019-11-25,-2534722.637260407,-83274.6362473246,-5540.715239392087,3718.6916310605384
2019-11-26,-2535084.076421597,-81698.36741509204,-5486.139667804781,3698.32286463311
2019-11-27,-2520312.1684261425,-84196.00072890866,-5438.47885506171,3683.405931150091
2019-11-28,-2521358.9123033034,-84709.11012702479,-5382.202834905634,3609.609658411616
2019-11-29,-2553165.5161841614,-84080.90974068176,-5322.53349271822,3452.334909292518
2019-12-02,-2614812.132095373,-86792.2326212854,-5645.056365396537,3953.9923200469884
2019-12-03,-2664770.0968426815,-77949.60416929162,-5579.046008150896,3628.625555425777
2019-12-04,-2610937.020817536,-78509.07495940111,-5515.688938061919,3683.8871239949844
2019-12-05,-2593121.304595892,-75337.67226059621,-5455.392235714845,3549.200073923478
2019-12-06,-2475247.637580587,-80292.71112845124,-5385.46659263084,3427.867224250213
2019-12-09,-2573787.2547312574,-77681.81319558962,-5680.676448902395,3890.9134523611997
2019-12-10,-2554833.912370685,-74884.22611519457,-5624.272896869014,3850.8392471379834
2019-12-11,-2564729.0646466627,-72365.47142325048,-5530.894517128234,3659.374752184185
2019-12-12,-2526817.4221189115,-70856.8324830264,-5539.841303846454,3910.506049796353
2019-12-13,-2515902.5073065017,-69785.08307016689,-5485.022087400917,3666.730514724718
2019-12-16,-2642161.3895858033,-74254.2679090173,-5798.903512123736,4366.122062664073
2019-12-17,-2622097.783979908,-74752.44991748154,-5748.000742708039,4336.363424549759
2019-12-18,-2613633.7093042387,-75497.97288165853,-5665.430498560761,4335.600759831522
2019-12-19,-2633333.0956381243,-75461.88651447633,-5634.838053121204,4236.513018549391
2019-12-20,-2638838.3246181216,-74281.14803175503,-5565.644256688706,4143.123022618064
2019-12-23,-2684325.632433903,-67320.66619672919,-5819.747672322165,4227.2826089612445
2019-12-24,-2751840.1969117033,-64690.173872991756,-5737.56752375617,4048.83711306525
2019-12-25,-2751813.0200942536,-64761.27112478058,-5691.517535775461,4160.217810362139
2019-12-26,-2781587.714705562,-63741.41515065992,-5640.515837906951,4093.8710528168376
2019-12-27,-2773094.634108222,-64553.18809323118,-5577.3068572393595,4011.29625880596
2019-12-30,-2825416.8785652025,-60296.383322722155,-5413.992929418212,3791.317939529845
2019-12-31,-2810360.744669686,-59397.99789582229,-5353.121278517484,3720.6572820132064
2020-01-01,-2940257.311834233,-61734.05827875863,-5881.427879923744,4189.22004223775
2020-01-02,-2969233.724918648,-58462.38977320984,-5751.832051757932,3920.0303753679286
2020-01-03,-2994233.9517066013,-56912.54420739339,-5682.481257632424,3853.1282521242074
2020-01-06,-3013143.177535605,-52499.7933333417,-5548.318403648809,3757.952191008756
2020-01-07,-3043521.581633384,-49777.875566569164,-5537.398753438796,3593.3148618341966
2020-01-08,-3108742.281341428,-55205.54125393738,-6087.521862632103,3843.7078135036086
2020-01-09,-3051034.571071741,-55803.74459565641,-6055.919349550192,3683.310711811087
2020-01-10,-3088768.9883900485,-54286.052491478404,-6017.076882191007,3585.731617005162
2020-01-13,-2966988.0236673662,-53381.3100239051,-5849.169569665862,3390.609151216376
2020-01-14,-2991820.6816716106,-56550.36643199423,-6313.315233679319,3749.4879770565403
2020-01-15,-2975457.514225909,-54870.557423133396,-6227.813435786264,3692.3769914709305
2020-01-16,-2951665.376665251,-55700.24360011705,-6176.109854623306,3643.9118984472575
2020-01-17,-2987564.54556127,-56154.83430862618,-6128.248041928115,3557.721240859765
2020-01-20,-2967932.6492694267,-54330.751936922024,-5940.545480108597,3394.6008803940085
2020-01-21,-3035421.388464404,-59782.01387182521,-6592.653645009731,3916.522433571028
2020-01-22,-3043707.1296743816,-60149.702001413796,-6484.358677996733,3657.771320425446
2020-01-23,-3042861.099408153,-60395.82462589745,-6498.487017902273,3755.0438824428666
2020-01-24,-3094408.7412263155,-58022.89679195855,-6416.319543949404,3687.118445903162
2020-01-27,-3055521.6342360824,-57680.63067141187,-6252.494490577979,3586.858326360639
2020-01-28,-3000372.753021731,-60017.44010782039,-6104.054588428843,3559.995914540812
2020-01-29,-3032842.800511427,-60102.185334810514,-6112.319607369269,3488.311041538457
2020-01-30,-3007365.55188215,-57530.455320456276,-6009.78542615165,3454.1676338823227
2020-01-31,-3221793.942000161,-60163.947857306186,-6572.5415062589045,3806.969110367677
2020-02-03,-3123283.9021701156,-60037.79652829591,-6407.096022388691,3835.276430555956
2020-02-04,-3055148.5997147234,-60724.05289563152,-6336.5191804550195,3705.547141411948
2020-02-05,-3081530.7978116116,-61600.88046488803,-6294.165711692593,3588.035067656293
2020-02-06,-3128087.741654763,-61818.71368173726,-6265.843672757416,3507.429544218922
2020-02-07,-3141679.0345971542,-60827.6597986037,-6130.748709561243,3512.929753260046
2020-02-10,-3242823.0632056766,-64448.97529846697,-6562.183548671952,3925.18426643581
2020-02-11,-3180954.7626035414,-65164.12905319101,-6551.478687847684,3956.2605293406036
2020-02-12,-3166047.2588169086,-69344.17596582556,-6513.023632383182,3765.0404505239753
2020-02-13,-3198507.999897049,-66942.75671623593,-6436.963346598891,3865.1995450081868
2020-02-14,-3206858.4293709546,-66849.39001302715,-6377.206216055627,3835.0834312893608
2020-02-17,-3198657.6658805865,-69103.27581337592,-6264.138186960634,3817.539144335268
2020-02-18,-3235443.092751077,-67138.80506724668,-6151.011540478169,3746.5125133094125
2020-02-19,-3296059.5282327347,-67062.41501231575,-6108.09986253905,3692.62746923673
2020-02-20,-3372183.766029575,-67476.2769336769,-6355.646964484251,4019.3302001011584
2020-02-21,-3419384.003546353,-66498.69021606626,-6322.526996505015,4136.040056465261
2020-02-24,-3450953.0315386304,-66527.54232949414,-6057.161820884644,4032.54320184039
2020-02-25,-3335962.3958603516,-73135.01272133931,-6024.811983570813,4069.7034931829426
2020-02-26,-3324029.2727801474,-75109.2340836418,-5857.673295378672,3853.1359473999373
2020-02-27,-3314391.559520852,-77667.7756861828,-5827.2518243969025,4010.484813295154
2020-02-28,-3081239.1538489712,-86280.58336148778,-5523.6717191979615,4190.696526283962
2020-03-02,-3123576.548282525,-86359.48827526525,-5797.182373447129,4264.039318132905
2020-03-03,-3162618.1597476183,-72798.85767837064,-5767.082407379859,4145.211055408162
2020-03-04,-3126393.9404575797,-68290.882686733,-5709.258478403192,4155.14988244827
2020-03-05,-3178114.723997784,-67393.57315779552,-5880.160311443745,4460.844889539242
2020-03-06,-3204463.232872594,-67126.56353635297,-5236.132590298959,4294.725438014481
2020-03-09,-3352916.568005311,-65773.37866701743,-5706.723896388806,5340.2616566306715
2020-03-10,-3223425.0117405164,-64942.05621146009,-5631.651754238758,5115.710972729184
2020-03-11,-3133414.788168069,-60740.472243369986,-5555.32231003648,5270.506284316296
2020-03-12,-2936937.206544707,-59852.848137046574,-5444.378944674199,5548.0846868231165
2020-03-13,-2477497.7650656807,-125764.28946505339,-4979.923445860856,4117.251410378515
2020-03-16,-2903029.7713911957,-61945.51095931059,-5792.642604595008,6482.750009251865
2020-03-17,-2622280.9637610978,-87179.16570877457,-5426.415870919402,4991.6055979504645
2020-03-18,-2602936.0434888783,-95887.58861237703,-4617.306903620925,1675.7112253473774
2020-03-19,-2504980.654248857,-109340.76213300704,-4800.965726879165,1758.8727956141688
2020-03-20,-2459132.4132845225,-89686.91702740318,-3449.9058572044078,750.6235766059654
2020-03-23,-3172239.478960512,-155230.59940799972,-5462.241277560638,3090.4355661612817
2020-03-24,-3588016.175227768,-179661.77923466044,-5055.4498025068715,2121.038359731294
2020-03-25,-3575346.694528163,-208661.35901725854,-4892.547007951412,1643.363171080599
2020-03-26,-3604603.155538398,-146432.75304681004,-4947.853092975642,2923.5853441232566
2020-03-27,-3570104.8498384566,-177148.61370067712,-3958.5478959888687,1206.230903552277
2020-03-30,-3399799.328192603,-207093.66441576832,-4681.436357483578,2605.954040057608
2020-03-31,-3200180.599368577,-269730.1646464978,-4389.707382124153,2923.894834439031
2020-04-01,-3173282.909651007,-264585.41805500956,-4373.3375959289815,3060.76031879964
2020-04-02,-3543164.56046753,-328131.8414237519,-5928.17319013573,4022.70869589583
2020-04-03,-3540475.1503495574,-313786.32197009976,-5792.951862719603,3752.2200328993936
2020-04-06,-4067544.683658034,-251050.33772875214,-5543.777105045167,3277.649591515694
2020-04-07,-3924997.4331281343,-259315.11085624568,-5868.728962017878,3351.5595287690758
2020-04-08,-3945486.3140955353,-257961.50178661366,-5910.211208309068,3400.8383976696296
2020-04-09,-4134601.061817847,-248362.7360116346,-5667.56878873491,3211.4435241310953
2020-04-10,-4165850.87024411,-252623.75348965125,-5574.840566083607,3233.203880481766
2020-04-13,-4433611.809934531,-252313.17046540836,-6082.198907687641,3765.4339632915016
2020-04-14,-4535140.335565354,-240324.1396673494,-5901.6925029551085,3523.8484077048406
2020-04-15,-4377916.536874335,-236310.32479637902,-6079.277245708724,3835.4933539432427
2020-04-16,-4408131.713451347,-255006.79288691469,-5737.11027384373,3452.3756266298697
2020-04-17,-4201660.775238198,-200361.5500192584,-6599.902332569378,5506.861872491433
2020-04-20,-4031943.929891099,-183589.98243181765,-7246.013644973322,5823.978282581107
2020-04-21,-4178136.575302895,-197659.6111815654,-7833.054287998386,6808.291974166523
2020-04-22,-4229990.900581668,-197925.50562803887,-7754.18783745305,6796.103505288711
2020-04-23,-4233481.964923181,-264920.94453113637,-7334.693732234127,5626.818103040279
2020-04-24,-4243118.908873955,-262661.22463711724,-7248.720472001959,5581.328711982451
2020-04-27,-4225492.412637999,-264470.079035395,-7059.187823092646,5360.045234703253
2020-04-28,-4177743.0017397,-269039.3744292848,-6958.145597976612,5017.818413678552
2020-04-29,-4211124.828887769,-268436.57743520173,-6828.924962949329,5105.7264428997405
2020-04-30,-4081601.14217879,-293236.44572454254,-6683.585697536869,5038.118092923914
2020-05-01,-4078368.682674417,-295659.5712800002,-6649.282823369433,5124.525612752953
2020-05-04,-4304491.22446897,-325941.32507457584,-7235.527659944102,6246.92567977405
2020-05-05,-4353012.870590033,-304392.2049293211,-7112.90469615827,5847.444009596618
2020-05-06,-4277465.40641512,-309113.9050762667,-7030.381979996002,5876.866448698781
2020-05-07,-4356990.811085723,-260637.64843738126,-6974.936289495739,5686.662290542238
2020-05-08,-4322142.164257296,-254031.82192179456,-6896.047941175444,5427.451202841518
2020-05-11,-4232553.049439774,-244387.72122973093,-6682.527141631463,4957.576777493933
2020-05-12,-4504129.847878607,-263716.76346550864,-7378.379290443098,5841.597055604368
2020-05-13,-4513197.770402186,-258932.70499046092,-7260.108238685673,5830.717115366478
2020-05-14,-4593408.894813484,-247819.15593203247,-7174.390292358341,5789.732220213614
2020-05-15,-4669947.056938527,-236919.7667033574,-7073.093248501778,5645.306891750186
2020-05-18,-4653568.996858687,-239621.8129218564,-6877.867329644081,4949.614242588872
2020-05-19,-4742692.343069986,-237214.8910569988,-6771.42446715189,4881.777479672082
2020-05-20,-4776259.584800908,-242058.13401454015,-6637.830134084605,4786.183705209983
2020-05-21,-4964332.216839702,-253691.83730282684,-7344.955216390049,6125.519931401621
2020-05-22,-4953226.703716257,-251416.3711376352,-7225.206670563626,5922.182950224494
2020-05-25,-4959580.640367789,-247092.46919762003,-6976.074477621929,5793.271859210372
2020-05-26,-4884245.682931205,-247984.64711691998,-6909.132534158408,5692.7927249132845
2020-05-27,-4898759.41033263,-255367.76573306258,-6815.437067525299,5521.037677368329
2020-05-28,-4905957.249781262,-253161.83060526775,-6681.141155978437,5044.322765546563
2020-05-29,-5006062.496307755,-254391.7078550802,-6530.451461060792,4706.970124990499
2020-06-01,-5173075.866928128,-277941.752921696,-6971.324370880075,5512.639110273697
2020-06-02,-5091777.425033738,-276575.2274885315,-6839.426281528497,5362.913866345466
2020-06-03,-4911959.79721961,-287156.0464888486,-6821.276764033265,5310.918286715742
2020-06-04,-4936012.917787649,-285652.7296623873,-6715.04817455881,5077.905309152818
2020-06-05,-5164941.998892171,-303859.5515543774,-7311.007572169786,5733.681828851857
2020-06-08,-5021392.771906356,-270544.40419480996,-7005.770253350254,5304.199143140434
2020-06-09,-4927382.8696210105,-265028.5529614194,-6976.64310766406,5312.099726600363
2020-06-10,-5074272.664974865,-255872.29304504735,-6584.605704069538,5066.663915265924
2020-06-11,-5134986.25054253,-267040.3301956765,-7296.001317384908,6203.6740823190885
2020-06-12,-5077607.449412067,-264174.86756308225,-7091.5829115061715,5670.553481565918
2020-06-15,-5079436.895292031,-269874.5434761187,-7481.588885363298,6430.728942109555
2020-06-16,-5095889.769937271,-276032.2177275634,-7342.987309093669,6540.833099760455
2020-06-17,-5094729.204533497,-279005.16900219116,-7317.043386625268,6474.932001404481
2020-06-18,-5017316.488407885,-287021.3629680102,-7254.031179866071,6548.493311039576
2020-06-19,-5008441.241661041,-284208.89349548874,-7153.323009030287,6157.013235284985
2020-06-22,-5081957.403941207,-268392.7085380142,-7581.113222259118,6281.441199944111
2020-06-23,-5092200.19602009,-262694.1900099315,-7525.894607080127,6215.055805956373
2020-06-24,-5018839.770168837,-268611.07549852465,-7481.776345512437,6222.914902844995
2020-06-25,-5022921.133151111,-264202.61842648237,-7476.044925866437,6277.159421325481
2020-06-26,-5000318.632975623,-268881.61679482396,-7331.953948962905,5853.044748203033
2020-06-29,-5145913.629312072,-286185.4883025763,-7839.168109829862,6639.474899070264
2020-06-30,-5178570.108844687,-284238.4461448395,-7775.137219751296,6404.015859148288
2020-07-01,-5089155.6157991495,-286729.9688849485,-7686.997267626015,6200.645014905575
2020-07-02,-5092697.56372199,-283036.7812279077,-7668.714195142301,6126.1177655455185
2020-07-03,-5036309.3227250725,-289692.5664485139,-7546.337394239605,5968.598838764594
2020-07-06,-5098454.4377634255,-298332.8138669187,-7949.874696266253,6302.762094431337
2020-07-07,-5058931.965837141,-295470.67251552077,-7839.7491822246975,5958.486808917854
2020-07-08,-5156710.93546502,-284939.81338471716,-7694.68555549429,5874.6853072172735
2020-07-09,-5141618.0467305295,-279576.38433614094,-7634.832505327755,5870.884669835998
2020-07-10,-5112217.803346192,-274858.7136449509,-7556.298587315945,5726.786209785518
2020-07-13,-5221784.094263089,-287728.2578573352,-7957.421848475357,6300.80013857761
2020-07-14,-5176787.008475367,-283255.3664717366,-7806.626961163168,6120.164036394423
2020-07-15,-5196407.779874563,-284644.11491812655,-7706.575247985524,6117.245239343875
2020-07-16,-5141469.7261337275,-284714.8235001984,-7660.417594269768,6099.210788213949
2020-07-17,-5154030.8874840345,-267774.2542649392,-7521.96078056083,5863.109128921157
2020-07-20,-5391117.582789637,-280778.09931508685,-7940.445168376003,6583.264232731447
2020-07-21,-5573633.05584507,-180381.4084779578,-7544.124749316145,6139.904824518687
2020-07-22,-5821155.061603692,-160717.14231061755,-6874.128551450202,5262.482010512987
2020-07-23,-5823558.662654776,-169767.44823413886,-6799.646541001073,5141.18529322384
2020-07-24,-5850178.603016387,-167281.37686185312,-6823.590443380489,5159.723664351611
2020-07-27,-6050898.032995158,-147332.35661375977,-6169.318140058253,3271.2431930326907
2020-07-28,-5957183.129565069,-146880.824643358,-6158.737283688838,3318.1275206024943
2020-07-29,-6116524.473849154,-163389.29650619114,-6773.7210177727,3853.2571669197996
2020-07-30,-6043953.112936934,-163389.51280776013,-6767.226361943534,3958.9825305864524
2020-07-31,-6047302.325797871,-162605.66790984105,-6666.487369693328,3954.31845974012
2020-08-03,-5965122.376467672,-164586.48408986145,-6518.424710208631,3874.679416285108
2020-08-04,-6061192.300309672,-164675.651979196,-6363.675957554356,3651.3248365890645
2020-08-05,-6430232.124437177,-171981.7417719664,-7041.438014200436,4690.799651635877
2020-08-06,-6610888.669211204,-168482.8020965916,-6995.762673787206,4836.220444265556
2020-08-07,-6444254.535315947,-170259.33044393337,-6964.505910180632,4841.158528129699
2020-08-10,-6308701.386463841,-168463.7889912542,-6747.604723992629,4631.695110857221
2020-08-11,-5796622.166238374,-164807.7204060399,-6797.352926858114,4666.316046176245
2020-08-12,-6069688.5045179,-168087.52327591975,-7361.003638877467,5417.087637631877
2020-08-13,-6263158.130215178,-168225.2478312995,-7225.040537833256,5263.437605227023
2020-08-14,-6048189.7156972075,-168237.76650619184,-7188.496420352948,5291.8681732629375
2020-08-17,-6190378.118750959,-168461.73637887603,-6908.643849929885,5002.303038427148
2020-08-18,-6185488.780332053,-169046.9495351064,-6841.833873304971,4974.091970178804
2020-08-19,-6181951.310870068,-176192.0008929535,-7493.6797550559195,6146.72373380864
2020-08-20,-6255479.316258986,-181356.7154600376,-7292.076021566036,6335.067333263208
2020-08-21,-6163977.217628862,-175923.9496720169,-7246.03775735855,6223.412124593119
2020-08-24,-6139082.687349849,-184304.2182042934,-7003.199926091804,6301.434173494674
2020-08-25,-6157780.390845678,-189712.70414770066,-6993.039774524324,6193.216493975531
2020-08-26,-6179694.822891628,-199394.84173573976,-6936.456213612656,5708.054804671926
2020-08-27,-6136825.466169344,-199903.0745167847,-6866.9912143183155,5544.4760144713755
2020-08-28,-6066649.4843001375,-200027.3964949106,-6758.162341696194,5440.8558122710565
2020-08-31,-6272434.146522449,-215324.12343669706,-7208.198855036135,6231.835979689558
2020-09-01,-6230553.447112263,-218761.23481889497,-7070.1923494400025,6060.237431353078
2020-09-02,-6146546.632960943,-222295.78556072546,-6864.775884551634,5964.739331204101
2020-09-03,-6009570.965134752,-216610.52314281277,-6857.632254178691,6047.059393438682
2020-09-04,-5878628.0773656815,-213346.60302628006,-6771.760641203108,5929.834116103493
2020-09-07,-6075161.601910652,-232920.39186838342,-7239.438829534333,6729.657561196305
2020-09-08,-6031990.888379106,-254759.88268243786,-7220.854007513686,7222.109943570777
2020-09-09,-5890083.257212568,-291374.6699812904,-7035.436592120553,6526.128134851121
2020-09-10,-5876794.728869928,-393631.3339048728,-6928.791349705197,6730.987433025048
2020-09-11,-5774121.22661933,-563037.5867923622,-6659.324932204542,6145.974538292988
2020-09-14,-6009719.033560113,-683029.7923094743,-7244.047844461184,6632.072817463319
2020-09-15,-6008534.087145128,-696315.3258026999,-7154.127767012763,6705.42335559762
2020-09-16,-6007522.875380454,-636141.6587237093,-7221.840630576401,6813.343238128918
2020-09-17,-5977684.107869398,-564418.1899622368,-7170.512146169512,6708.7128939168515
2020-09-18,-5745927.286244977,-666205.9908780934,-7048.026351721169,6592.138599712207
2020-09-21,-5602662.596213453,-557045.604120517,-7418.453003827343,6942.905120350177
2020-09-22,-5560243.741790843,-603417.2659168205,-7315.975458057576,7273.78370499642
2020-09-23,-5411542.247613586,-505778.7202541833,-7476.0382386270485,7346.8782475984035
2020-09-24,-5476581.098834538,-478644.72242313105,-7313.2565457864,6931.455319706122
2020-09-25,-5450504.579293642,-469585.5081131612,-7268.064863228521,7214.395984478899
2020-09-28,-5543681.867967894,-405590.9444416161,-7870.33907352707,7935.633127781977
2020-09-29,-5561406.714795668,-421207.9426465287,-7724.624280323576,7700.311222302664
2020-09-30,-5492235.745936672,-405926.1264928337,-7632.88110400569,7418.999212215196
2020-10-01,-5556930.709897042,-443111.1330171906,-7628.110077592936,7544.679942772381
2020-10-02,-5548595.786689933,-404664.98610865255,-7535.185894212843,7782.308347663372
2020-10-05,-5647068.193915097,-420970.45094767335,-8027.829121384094,8150.901826447467
2020-10-06,-5489714.293406547,-388546.9581535549,-8049.684184044252,8566.713258618973
2020-10-07,-5574472.989656945,-374802.7308593486,-7837.1315393847035,7989.830021152936
2020-10-08,-5593827.963037475,-387240.7967279342,-7812.521606424589,7985.255831906908
2020-10-09,-5650723.885564709,-367502.73714040866,-7702.114206563943,7739.775061631263
2020-10-12,-5690807.082492136,-326791.98478439427,-8195.205224929801,8468.859439233536
2020-10-13,-5529959.045226655,-370038.3385639462,-8086.6535109939,8422.426487200488
2020-10-14,-5524647.665128491,-351315.6270099352,-7949.15537110424,7755.2037777192545
2020-10-15,-5566146.3385342285,-313869.0398826522,-7730.247657795853,7413.7645060247605
2020-10-16,-5536774.126390942,-302104.4717630911,-7739.130871861309,7603.367677739398
2020-10-19,-5700084.303106996,-290169.636676197,-8377.182338258706,8205.684592658356
2020-10-20,-5660751.829861202,-284261.9677767467,-8242.736180448785,7948.679108816167
2020-10-21,-5683813.485339985,-279493.76052085875,-7944.954628007641,7914.360450528316
2020-10-22,-5634197.058964309,-282955.9195640111,-7861.536572082255,7959.476469787046
2020-10-23,-5620605.164221284,-292782.0863117335,-7836.522867442333,8029.160372047223
2020-10-26,-5560239.618278037,-284253.24900110037,-7432.771444955874,7534.188475399935
2020-10-27,-5690950.207866179,-286987.1181936831,-8229.035459664272,8819.218706674299
2020-10-28,-5553441.589635599,-252527.94643118457,-8121.986939014465,8720.325567731477
2020-10-29,-5572988.584793726,-262028.78885225943,-7916.481060433314,7815.899443729739
2020-10-30,-5623695.040899381,-245987.04558034244,-7755.901951346936,7586.123392142043
2020-11-02,-5634584.59082912,-234585.97660344516,-7492.9127809330985,7184.874300706983
2020-11-03,-5486071.124581302,-227200.90127330166,-7426.885783488422,6686.724630381855
2020-11-04,-5710601.397368546,-241023.23627378687,-8060.59140699035,7540.579921288731
2020-11-05,-5877646.054770442,-242518.5319824475,-8027.083568690622,7215.008193368097
2020-11-06,-5799715.479434124,-234470.51407906087,-7860.983111645431,7189.286250766275
2020-11-09,-5543242.901951798,-242313.86507968794,-7665.475081646374,7407.262643653804
2020-11-10,-5399365.3396194335,-253736.83264399625,-7540.641763316119,6979.052755485792
2020-11-11,-5596093.320835139,-262683.7951541292,-8202.923272544735,8079.095037710157
2020-11-12,-5615354.2780125085,-258532.1837381388,-8106.126987921062,7837.734927226545
2020-11-13,-5601342.509297899,-251175.15665233592,-8049.121619834419,7742.457405026307
2020-11-16,-5550921.473345388,-263922.70699120016,-7681.123543776896,7060.332925136179
2020-11-17,-5250973.754940286,-257966.69472528074,-7551.892263387469,7188.206127941749
2020-11-18,-5431622.910068601,-257020.65884054522,-8284.736049045634,8103.178116952175
2020-11-19,-5392385.274640698,-264876.9051485429,-8052.038058616527,8189.017089172422
2020-11-20,-5357391.441929504,-266556.2603822972,-7954.298057860696,8264.425364633473
2020-11-23,-5311653.758019306,-283846.7072395147,-7627.408869291324,8313.734887713368
2020-11-24,-5252508.540710036,-279958.3273369711,-7491.556826243163,8176.608851566111
2020-11-25,-5268125.172118801,-277174.967804563,-7389.547910867593,7693.096176519683
2020-11-26,-5145054.07094903,-272326.63413231896,-7154.5711848063675,7227.895112792776
2020-11-27,-4914552.766986155,-280000.07942294487,-7228.980043393864,7362.152663132173
2020-11-30,-5071863.373379773,-301809.1566725727,-7665.333202333006,8561.78187405903
2020-12-01,-5241738.776345321,-291871.028936219,-7559.351226792593,7284.5998112839
2020-12-02,-5183556.789103545,-331924.52401243127,-7397.5010657798075,7467.318646123204
2020-12-03,-5108113.354141064,-364951.54061789816,-7339.619563524136,7219.3225317709075
2020-12-04,-4933517.444132234,-348152.0595432347,-7256.13177624078,7039.839876285685
2020-12-07,-5256444.80052264,-375351.29976690264,-7695.832940589389,7684.190256289738
2020-12-08,-5283351.092731638,-332562.80394719867,-7605.275176297002,6978.833494439283
2020-12-09,-5180815.169534507,-355608.48262464075,-7521.926133685738,7707.977360445776
2020-12-10,-5079104.107349174,-311161.6850741682,-7391.902054230892,7442.620906692735
2020-12-11,-4928619.985376525,-345134.007589004,-7430.795285120139,7399.431935056564
2020-12-14,-5042821.2538358215,-339851.70231193426,-7600.713978288666,7499.085027107653
2020-12-15,-5118907.082874554,-351228.43388491357,-7644.277298731299,7407.8521383258485
2020-12-16,-5161139.396107145,-330415.48673638643,-7582.798518637983,7269.203031794082
2020-12-17,-5172905.200790847,-319616.363343373,-7456.457945116486,6147.043604304714
2020-12-18,-5021816.810341458,-328639.34736906656,-7290.617072928976,6020.958898149231
2020-12-21,-5073631.366111731,-314423.57318358246,-7790.270436072655,7117.724609163995
2020-12-22,-5021820.098424386,-321848.3498008222,-7623.84896278229,7068.773070994478
2020-12-23,-5097600.702095256,-291366.5542105656,-7375.492718029695,6824.346513828283
2020-12-24,-5130233.472299042,-280407.31763404474,-7418.134828430532,6819.4510156746255
2020-12-25,-5032793.477598299,-279460.99026598735,-7330.381066746564,6786.1683094184355
2020-12-28,-5038742.736636226,-294321.98834105494,-7708.070532227831,7154.958281467855
2020-12-29,-4924098.733741125,-282167.5775694405,-7737.391360740928,7504.151374233971
2020-12-30,-4984989.81033426,-286589.66682025045,-7527.485035347256,7278.074870836956
2020-12-31,-4999424.790139943,-273957.0790840318,-7402.135973772741,7257.27806188891
2021-01-01,-4916097.028603222,-273244.5260779464,-7209.14439319141,7053.512634514959
2021-01-04,-5108327.546124477,-296074.6392042442,-7485.456850914045,7434.200829789543
2021-01-05,-5086642.84497714,-343716.87665543327,-7250.14298689234,6758.139286843513
2021-01-06,-5000233.298093463,-331931.9897914766,-7252.76228621204,6807.758997448801
2021-01-07,-4976504.903068816,-370692.7463076034,-7274.135189878438,7505.231542805826
2021-01-08,-4771824.678846938,-199190.1199932314,-7108.5467824950865,7393.234151504567
2021-01-11,-4802932.643756189,-200624.36448601336,-7307.229459078196,7332.077590027576
2021-01-12,-4790266.208164878,-199226.61278049593,-7242.041972198395,7296.370525290063
2021-01-13,-4755672.101660019,-200588.68590233897,-7134.338261529075,7339.057465990152
2021-01-14,-4779447.636591751,-200572.28741951459,-7025.874695821338,7244.933566553757
2021-01-15,-4705397.883442785,-191026.89144403438,-6948.411167318729,7358.389179632168
