date,pair,open_trades
2021-04-30,USDJPY,4
2021-04-30,GBPAUD,40
2021-04-30,NZDJPY,8
2021-04-30,EURAUD,1
2021-04-30,XAGUSD,2
2021-04-30,USDSEK,3
2021-05-03,EURUSD,22
2021-05-03,USDCAD,20
2021-05-03,NZDUSD,10
2021-05-03,AUDUSD,13
2021-05-03,XAUUSD,16
2021-05-03,EURJPY,10
2021-05-03,EURCAD,10
2021-05-03,GBPCAD,3
2021-05-03,AUDJPY,8
2021-05-03,GBPCHF,4
2021-05-03,CADJPY,23
2021-05-03,GBPJPY,20
2021-05-03,GBPUSD,4
2021-05-03,GBPNZD,43
2021-05-03,EURSEK,13
2021-05-03,EURNOK,2
2021-05-03,EURGBP,28
2021-05-03,USDJPY,4
2021-05-03,GBPAUD,40
2021-05-03,NZDJPY,7
2021-05-03,EURAUD,1
2021-05-03,XAGUSD,2
2021-05-03,USDSEK,3
2021-05-04,EURUSD,22
2021-05-04,USDCAD,21
2021-05-04,NZDUSD,11
2021-05-04,AUDUSD,14
2021-05-04,XAUUSD,17
2021-05-04,EURJPY,10
2021-05-04,EURCAD,10
2021-05-04,GBPCAD,3
2021-05-04,AUDJPY,9
2021-05-04,GBPCHF,4
2021-05-04,CADJPY,23
2021-05-04,GBPJPY,22
2021-05-04,GBPUSD,4
2021-05-04,GBPNZD,45
2021-05-04,EURGBP,28
2021-05-04,EURSEK,12
2021-05-04,USDJPY,4
2021-05-04,GBPAUD,44
2021-05-04,NZDJPY,6
2021-05-04,EURAUD,4
2021-05-04,XAGUSD,2
2021-05-04,USDSEK,7
2021-05-04,EURNOK,1
2021-05-04,USDNOK,1
2021-05-05,EURUSD,22
2021-05-05,USDCAD,21
2021-05-05,NZDUSD,11
2021-05-05,AUDUSD,14
2021-05-05,XAUUSD,17
2021-05-05,EURJPY,10
2021-05-05,EURCAD,10
2021-05-05,GBPCAD,3
2021-05-05,AUDJPY,9
2021-05-05,GBPCHF,4
2021-05-05,CADJPY,23
2021-05-05,GBPJPY,21
2021-05-05,GBPUSD,4
2021-05-05,GBPNZD,44
2021-05-05,EURGBP,28
2021-05-05,EURSEK,11
2021-05-05,USDJPY,4
2021-05-05,GBPAUD,44
2021-05-05,NZDJPY,6
2021-05-05,EURAUD,4
2021-05-05,XAGUSD,2
2021-05-05,USDSEK,7
2021-05-05,EURNOK,1
2021-05-05,USDNOK,1
2021-05-06,EURUSD,22
2021-05-06,USDCAD,21
2021-05-06,NZDUSD,11
2021-05-06,AUDUSD,14
2021-05-06,XAUUSD,17
2021-05-06,EURJPY,10
2021-05-06,EURCAD,10
2021-05-06,GBPCAD,3
2021-05-06,AUDJPY,9
2021-05-06,GBPCHF,4
2021-05-06,CADJPY,23
2021-05-06,GBPJPY,21
2021-05-06,GBPUSD,4
2021-05-06,GBPNZD,44
2021-05-06,EURGBP,28
2021-05-06,EURSEK,11
2021-05-06,USDJPY,4
2021-05-06,GBPAUD,44
2021-05-06,NZDJPY,6
2021-05-06,EURAUD,4
2021-05-06,XAGUSD,2
2021-05-06,USDSEK,7
2021-05-06,EURNOK,1
2021-05-06,USDNOK,1
2021-05-07,EURUSD,22
2021-05-07,USDCAD,21
2021-05-07,NZDUSD,11
2021-05-07,AUDUSD,14
2021-05-07,XAUUSD,17
2021-05-07,EURJPY,10
2021-05-07,EURCAD,10
2021-05-07,GBPCAD,3
2021-05-07,AUDJPY,9
2021-05-07,GBPCHF,4
2021-05-07,CADJPY,22
2021-05-07,GBPJPY,21
2021-05-07,GBPUSD,3
2021-05-07,GBPNZD,43
2021-05-07,EURGBP,28
2021-05-07,EURSEK,11
2021-05-07,USDJPY,4
2021-05-07,GBPAUD,44
2021-05-07,NZDJPY,6
2021-05-07,EURAUD,4
2021-05-07,XAGUSD,2
2021-05-07,USDSEK,7
2021-05-07,EURNOK,1
2021-05-07,USDNOK,1
2021-05-10,AUDUSD,14
2021-05-10,NZDUSD,10
2021-05-10,XAUUSD,16
2021-05-10,EURUSD,21
2021-05-10,EURJPY,10
2021-05-10,USDCAD,20
2021-05-10,EURCAD,9
2021-05-10,GBPCAD,3
2021-05-10,AUDJPY,7
2021-05-10,GBPCHF,4
2021-05-10,CADJPY,21
2021-05-10,GBPJPY,21
2021-05-10,GBPUSD,3
2021-05-10,GBPNZD,43
2021-05-10,EURGBP,28
2021-05-10,EURSEK,11
2021-05-10,USDJPY,4
2021-05-10,GBPAUD,44
2021-05-10,NZDJPY,5
2021-05-10,EURAUD,4
2021-05-10,XAGUSD,2
2021-05-10,USDSEK,7
2021-05-10,EURNOK,1
2021-05-10,USDNOK,1
2021-05-11,AUDUSD,16
2021-05-11,NZDUSD,12
2021-05-11,XAUUSD,16
2021-05-11,EURUSD,21
2021-05-11,EURJPY,10
2021-05-11,USDCAD,21
2021-05-11,EURCAD,10
2021-05-11,GBPCAD,3
2021-05-11,AUDJPY,8
2021-05-11,GBPCHF,3
2021-05-11,CADJPY,22
2021-05-11,GBPJPY,23
2021-05-11,GBPUSD,3
2021-05-11,GBPNZD,45
2021-05-11,EURGBP,27
2021-05-11,USDJPY,4
2021-05-11,GBPAUD,46
2021-05-11,NZDJPY,5
2021-05-11,EURSEK,11
2021-05-11,EURAUD,5
2021-05-11,XAGUSD,4
2021-05-11,USDSEK,6
2021-05-11,USDNOK,2
2021-05-11,EURNOK,1
2021-05-12,AUDUSD,15
2021-05-12,NZDUSD,11
2021-05-12,XAUUSD,16
2021-05-12,EURUSD,21
2021-05-12,EURJPY,10
2021-05-12,USDCAD,21
2021-05-12,EURCAD,10
2021-05-12,GBPCAD,3
2021-05-12,AUDJPY,8
2021-05-12,GBPCHF,3
2021-05-12,CADJPY,22
2021-05-12,GBPJPY,22
2021-05-12,GBPUSD,3
2021-05-12,GBPNZD,45
2021-05-12,EURGBP,27
2021-05-12,USDJPY,4
2021-05-12,GBPAUD,46
2021-05-12,NZDJPY,5
2021-05-12,EURSEK,11
2021-05-12,EURAUD,5
2021-05-12,XAGUSD,4
2021-05-12,USDSEK,6
2021-05-12,USDNOK,2
2021-05-12,EURNOK,1
2021-05-13,AUDUSD,15
2021-05-13,NZDUSD,11
2021-05-13,XAUUSD,16
2021-05-13,EURUSD,21
2021-05-13,EURJPY,10
2021-05-13,USDCAD,21
2021-05-13,EURCAD,10
2021-05-13,GBPCAD,3
2021-05-13,AUDJPY,8
2021-05-13,GBPCHF,3
2021-05-13,CADJPY,22
2021-05-13,GBPJPY,22
2021-05-13,GBPUSD,3
2021-05-13,GBPNZD,45
2021-05-13,EURGBP,27
2021-05-13,USDJPY,4
2021-05-13,GBPAUD,46
2021-05-13,NZDJPY,5
2021-05-13,EURSEK,11
2021-05-13,EURAUD,5
2021-05-13,XAGUSD,4
2021-05-13,USDSEK,6
2021-05-13,USDNOK,2
2021-05-13,EURNOK,1
2021-05-14,AUDUSD,15
2021-05-14,NZDUSD,11
2021-05-14,XAUUSD,16
2021-05-14,EURUSD,21
2021-05-14,EURJPY,10
2021-05-14,USDCAD,21
2021-05-14,EURCAD,10
2021-05-14,GBPCAD,3
2021-05-14,AUDJPY,8
2021-05-14,GBPCHF,3
2021-05-14,CADJPY,21
2021-05-14,GBPJPY,22
2021-05-14,GBPUSD,3
2021-05-14,GBPNZD,44
2021-05-14,EURGBP,27
2021-05-14,USDJPY,4
2021-05-14,GBPAUD,46
2021-05-14,NZDJPY,5
2021-05-14,EURSEK,10
2021-05-14,EURAUD,5
2021-05-14,XAGUSD,4
2021-05-14,USDSEK,6
2021-05-14,USDNOK,2
2021-05-14,EURNOK,1
2021-05-17,EURUSD,20
2021-05-17,XAUUSD,15
2021-05-17,EURJPY,10
2021-05-17,NZDUSD,10
2021-05-17,USDCAD,21
2021-05-17,AUDUSD,14
2021-05-17,EURCAD,9
2021-05-17,GBPCAD,3
2021-05-17,GBPCHF,3
2021-05-17,CADJPY,21
2021-05-17,AUDJPY,7
2021-05-17,GBPJPY,22
2021-05-17,GBPUSD,3
2021-05-17,GBPNZD,44
2021-05-17,EURGBP,27
2021-05-17,USDJPY,4
2021-05-17,GBPAUD,46
2021-05-17,NZDJPY,5
2021-05-17,EURSEK,10
2021-05-17,EURAUD,5
2021-05-17,XAGUSD,4
2021-05-17,USDSEK,6
2021-05-17,USDNOK,2
2021-05-17,EURNOK,1
2021-05-18,EURUSD,20
2021-05-18,XAUUSD,15
2021-05-18,EURJPY,10
2021-05-18,NZDUSD,11
2021-05-18,USDCAD,22
2021-05-18,AUDUSD,16
2021-05-18,EURCAD,9
2021-05-18,GBPCAD,3
2021-05-18,GBPCHF,2
2021-05-18,CADJPY,19
2021-05-18,AUDJPY,9
2021-05-18,GBPJPY,25
2021-05-18,GBPUSD,3
2021-05-18,GBPNZD,46
2021-05-18,EURGBP,28
2021-05-18,GBPAUD,49
2021-05-18,USDJPY,3
2021-05-18,NZDJPY,6
2021-05-18,EURSEK,11
2021-05-18,EURAUD,5
2021-05-18,XAGUSD,4
2021-05-18,USDSEK,7
2021-05-18,USDNOK,1
2021-05-19,EURUSD,20
2021-05-19,XAUUSD,15
2021-05-19,EURJPY,10
2021-05-19,NZDUSD,11
2021-05-19,USDCAD,22
2021-05-19,AUDUSD,16
2021-05-19,EURCAD,9
2021-05-19,GBPCAD,3
2021-05-19,GBPCHF,2
2021-05-19,CADJPY,18
2021-05-19,AUDJPY,9
2021-05-19,GBPJPY,24
2021-05-19,GBPUSD,3
2021-05-19,GBPNZD,46
2021-05-19,EURGBP,28
2021-05-19,GBPAUD,49
2021-05-19,USDJPY,3
2021-05-19,NZDJPY,5
2021-05-19,EURSEK,11
2021-05-19,EURAUD,5
2021-05-19,XAGUSD,4
2021-05-19,USDSEK,7
2021-05-19,USDNOK,1
2021-05-20,EURUSD,20
2021-05-20,XAUUSD,15
2021-05-20,EURJPY,10
2021-05-20,NZDUSD,11
2021-05-20,USDCAD,22
2021-05-20,AUDUSD,16
2021-05-20,EURCAD,9
2021-05-20,GBPCAD,3
2021-05-20,GBPCHF,2
2021-05-20,CADJPY,18
2021-05-20,AUDJPY,9
2021-05-20,GBPJPY,24
2021-05-20,GBPUSD,3
2021-05-20,GBPNZD,46
2021-05-20,EURGBP,28
2021-05-20,GBPAUD,49
2021-05-20,USDJPY,3
2021-05-20,NZDJPY,5
2021-05-20,EURSEK,11
2021-05-20,EURAUD,5
2021-05-20,XAGUSD,4
2021-05-20,USDSEK,7
2021-05-20,USDNOK,1
2021-05-21,EURUSD,20
2021-05-21,XAUUSD,15
2021-05-21,EURJPY,10
2021-05-21,NZDUSD,11
2021-05-21,USDCAD,22
2021-05-21,AUDUSD,16
2021-05-21,EURCAD,9
2021-05-21,GBPCAD,3
2021-05-21,GBPCHF,2
2021-05-21,CADJPY,17
2021-05-21,AUDJPY,9
2021-05-21,GBPJPY,24
2021-05-21,GBPUSD,3
2021-05-21,GBPNZD,46
2021-05-21,EURGBP,28
2021-05-21,GBPAUD,48
2021-05-21,USDJPY,3
2021-05-21,NZDJPY,5
2021-05-21,EURSEK,10
2021-05-21,EURAUD,5
2021-05-21,XAGUSD,4
2021-05-21,USDSEK,7
2021-05-21,USDNOK,1
2021-05-24,EURUSD,20
2021-05-24,XAUUSD,15
2021-05-24,EURJPY,10
2021-05-24,NZDUSD,11
2021-05-24,USDCAD,22
2021-05-24,AUDUSD,16
2021-05-24,EURCAD,9
2021-05-24,GBPCAD,3
2021-05-24,GBPCHF,2
2021-05-24,CADJPY,17
2021-05-24,AUDJPY,9
2021-05-24,GBPJPY,24
2021-05-24,GBPUSD,3
2021-05-24,GBPNZD,46
2021-05-24,EURGBP,28
2021-05-24,GBPAUD,48
2021-05-24,USDJPY,3
2021-05-24,NZDJPY,5
2021-05-24,EURSEK,10
2021-05-24,EURAUD,5
2021-05-24,XAGUSD,4
2021-05-24,USDSEK,7
2021-05-24,USDNOK,1
2021-05-25,EURUSD,20
2021-05-25,XAUUSD,15
2021-05-25,EURJPY,10
2021-05-25,NZDUSD,11
2021-05-25,USDCAD,22
2021-05-25,AUDUSD,16
2021-05-25,EURCAD,9
2021-05-25,GBPCAD,3
2021-05-25,GBPCHF,2
2021-05-25,CADJPY,16
2021-05-25,AUDJPY,7
2021-05-25,GBPJPY,24
2021-05-25,GBPUSD,3
2021-05-25,GBPNZD,46
2021-05-25,EURGBP,28
2021-05-25,GBPAUD,47
2021-05-25,USDJPY,3
2021-05-25,NZDJPY,5
2021-05-25,EURSEK,10
2021-05-25,EURAUD,3
2021-05-25,XAGUSD,4
2021-05-25,USDSEK,5
2021-05-26,EURUSD,20
2021-05-26,XAUUSD,15
2021-05-26,EURJPY,10
2021-05-26,NZDUSD,11
2021-05-26,USDCAD,22
2021-05-26,AUDUSD,16
2021-05-26,EURCAD,9
2021-05-26,GBPCAD,3
2021-05-26,GBPCHF,2
2021-05-26,CADJPY,16
2021-05-26,AUDJPY,7
2021-05-26,GBPJPY,24
2021-05-26,GBPUSD,3
2021-05-26,GBPNZD,46
2021-05-26,EURGBP,28
2021-05-26,GBPAUD,47
2021-05-26,USDJPY,3
2021-05-26,NZDJPY,5
2021-05-26,EURSEK,10
2021-05-26,EURAUD,3
2021-05-26,XAGUSD,4
2021-05-26,USDSEK,5
2021-05-27,EURUSD,20
2021-05-27,XAUUSD,15
2021-05-27,EURJPY,10
2021-05-27,NZDUSD,11
2021-05-27,USDCAD,22
2021-05-27,AUDUSD,16
2021-05-27,EURCAD,9
2021-05-27,GBPCAD,3
2021-05-27,GBPCHF,2
2021-05-27,CADJPY,16
2021-05-27,AUDJPY,7
2021-05-27,GBPJPY,23
2021-05-27,GBPUSD,3
2021-05-27,GBPNZD,45
2021-05-27,EURGBP,28
2021-05-27,GBPAUD,46
2021-05-27,USDJPY,2
2021-05-27,NZDJPY,4
2021-05-27,EURSEK,10
2021-05-27,EURAUD,3
2021-05-27,XAGUSD,4
2021-05-27,USDSEK,4
2021-05-28,EURUSD,19
2021-05-28,NZDUSD,12
2021-05-28,XAUUSD,18
2021-05-28,USDCAD,23
2021-05-28,EURJPY,8
2021-05-28,AUDUSD,18
2021-05-28,EURCAD,10
2021-05-28,GBPCAD,3
2021-05-28,GBPCHF,2
2021-05-28,CADJPY,15
2021-05-28,AUDJPY,7
2021-05-28,GBPJPY,26
2021-05-28,GBPUSD,3
2021-05-28,GBPNZD,46
2021-05-28,EURGBP,29
2021-05-28,GBPAUD,49
2021-05-28,USDJPY,2
2021-05-28,NZDJPY,7
2021-05-28,EURSEK,11
2021-05-28,EURAUD,3
2021-05-28,XAGUSD,4
2021-05-28,USDSEK,5
2021-05-28,EURNOK,1
2021-05-28,USDNOK,3
2021-05-31,EURUSD,18
2021-05-31,NZDUSD,12
2021-05-31,XAUUSD,18
2021-05-31,USDCAD,23
2021-05-31,EURJPY,8
2021-05-31,AUDUSD,18
2021-05-31,EURCAD,10
2021-05-31,GBPCAD,2
2021-05-31,GBPCHF,2
2021-05-31,CADJPY,15
2021-05-31,GBPJPY,26
2021-05-31,AUDJPY,6
2021-05-31,GBPUSD,3
2021-05-31,GBPNZD,45
2021-05-31,EURGBP,28
2021-05-31,GBPAUD,49
2021-05-31,USDJPY,2
2021-05-31,NZDJPY,7
2021-05-31,EURAUD,3
2021-05-31,EURSEK,10
2021-05-31,XAGUSD,4
2021-05-31,USDSEK,5
2021-05-31,EURNOK,1
2021-05-31,USDNOK,3
2021-06-01,EURUSD,18
2021-06-01,NZDUSD,11
2021-06-01,XAUUSD,18
2021-06-01,USDCAD,23
2021-06-01,EURJPY,8
2021-06-01,AUDUSD,17
2021-06-01,EURCAD,10
2021-06-01,GBPCAD,2
2021-06-01,GBPCHF,2
2021-06-01,CADJPY,14
2021-06-01,GBPJPY,26
2021-06-01,AUDJPY,5
2021-06-01,GBPUSD,3
2021-06-01,GBPNZD,44
2021-06-01,EURGBP,28
2021-06-01,GBPAUD,49
2021-06-01,USDJPY,2
2021-06-01,NZDJPY,7
2021-06-01,EURAUD,3
2021-06-01,EURSEK,10
2021-06-01,XAGUSD,4
2021-06-01,USDSEK,4
2021-06-01,EURNOK,1
2021-06-01,USDNOK,3
2021-06-02,EURUSD,18
2021-06-02,NZDUSD,11
2021-06-02,XAUUSD,18
2021-06-02,USDCAD,23
2021-06-02,EURJPY,8
2021-06-02,AUDUSD,17
2021-06-02,EURCAD,10
2021-06-02,GBPCAD,2
2021-06-02,GBPCHF,2
2021-06-02,CADJPY,14
2021-06-02,GBPJPY,26
2021-06-02,AUDJPY,5
2021-06-02,GBPUSD,3
2021-06-02,GBPNZD,44
2021-06-02,EURGBP,28
2021-06-02,GBPAUD,49
2021-06-02,USDJPY,2
2021-06-02,NZDJPY,7
2021-06-02,EURAUD,3
2021-06-02,EURSEK,10
2021-06-02,XAGUSD,4
2021-06-02,USDSEK,4
2021-06-02,EURNOK,1
2021-06-02,USDNOK,3
2021-06-03,EURUSD,18
2021-06-03,NZDUSD,11
2021-06-03,XAUUSD,18
2021-06-03,USDCAD,23
2021-06-03,EURJPY,8
2021-06-03,AUDUSD,17
2021-06-03,EURCAD,10
2021-06-03,GBPCAD,2
2021-06-03,GBPCHF,2
2021-06-03,CADJPY,14
2021-06-03,GBPJPY,26
2021-06-03,AUDJPY,4
2021-06-03,GBPUSD,3
2021-06-03,GBPNZD,43
2021-06-03,EURGBP,28
2021-06-03,GBPAUD,48
2021-06-03,USDJPY,1
2021-06-03,NZDJPY,7
2021-06-03,EURAUD,2
2021-06-03,EURSEK,10
2021-06-03,XAGUSD,4
2021-06-03,USDSEK,3
2021-06-03,EURNOK,1
2021-06-03,USDNOK,3
2021-06-04,EURUSD,17
2021-06-04,XAUUSD,16
2021-06-04,USDCAD,24
2021-06-04,EURJPY,8
2021-06-04,NZDUSD,11
2021-06-04,AUDUSD,20
2021-06-04,EURCAD,10
2021-06-04,GBPCAD,2
2021-06-04,GBPCHF,2
2021-06-04,CADJPY,13
2021-06-04,GBPJPY,30
2021-06-04,AUDJPY,5
2021-06-04,GBPUSD,3
2021-06-04,GBPNZD,44
2021-06-04,EURGBP,28
2021-06-04,GBPAUD,51
2021-06-04,USDJPY,1
2021-06-04,NZDJPY,8
2021-06-04,EURAUD,3
2021-06-04,EURSEK,10
2021-06-04,XAGUSD,6
2021-06-04,USDSEK,5
2021-06-04,USDNOK,6
2021-06-04,EURNOK,1
2021-06-07,EURUSD,16
2021-06-07,XAUUSD,16
2021-06-07,USDCAD,23
2021-06-07,EURJPY,8
2021-06-07,NZDUSD,11
2021-06-07,AUDUSD,20
2021-06-07,EURCAD,10
2021-06-07,GBPCAD,2
2021-06-07,GBPCHF,2
2021-06-07,CADJPY,13
2021-06-07,GBPJPY,30
2021-06-07,GBPUSD,3
2021-06-07,AUDJPY,4
2021-06-07,GBPNZD,43
2021-06-07,EURGBP,28
2021-06-07,GBPAUD,50
2021-06-07,USDJPY,1
2021-06-07,NZDJPY,8
2021-06-07,EURAUD,3
2021-06-07,EURSEK,9
2021-06-07,XAGUSD,6
2021-06-07,USDSEK,5
2021-06-07,USDNOK,6
2021-06-07,EURNOK,1
2021-06-08,EURUSD,16
2021-06-08,XAUUSD,16
2021-06-08,USDCAD,23
2021-06-08,EURJPY,8
2021-06-08,NZDUSD,11
2021-06-08,AUDUSD,20
2021-06-08,EURCAD,10
2021-06-08,GBPCAD,2
2021-06-08,GBPCHF,2
2021-06-08,CADJPY,13
2021-06-08,GBPJPY,30
2021-06-08,GBPUSD,3
2021-06-08,AUDJPY,3
2021-06-08,GBPNZD,43
2021-06-08,EURGBP,28
2021-06-08,GBPAUD,50
2021-06-08,USDJPY,1
2021-06-08,NZDJPY,7
2021-06-08,EURAUD,3
2021-06-08,EURSEK,9
2021-06-08,XAGUSD,6
2021-06-08,USDSEK,4
2021-06-08,USDNOK,6
2021-06-08,EURNOK,1
2021-06-09,EURUSD,16
2021-06-09,XAUUSD,16
2021-06-09,USDCAD,23
2021-06-09,EURJPY,8
2021-06-09,NZDUSD,11
2021-06-09,AUDUSD,20
2021-06-09,EURCAD,10
2021-06-09,GBPCAD,2
2021-06-09,GBPCHF,2
2021-06-09,CADJPY,13
2021-06-09,GBPJPY,30
2021-06-09,GBPUSD,3
2021-06-09,AUDJPY,3
2021-06-09,GBPNZD,43
2021-06-09,EURGBP,28
2021-06-09,GBPAUD,50
2021-06-09,USDJPY,1
2021-06-09,NZDJPY,7
2021-06-09,EURAUD,3
2021-06-09,EURSEK,9
2021-06-09,XAGUSD,6
2021-06-09,USDSEK,4
2021-06-09,USDNOK,6
2021-06-09,EURNOK,1
2021-06-10,EURUSD,16
2021-06-10,XAUUSD,16
2021-06-10,USDCAD,23
2021-06-10,EURJPY,8
2021-06-10,NZDUSD,11
2021-06-10,AUDUSD,19
2021-06-10,EURCAD,10
2021-06-10,GBPCAD,2
2021-06-10,GBPCHF,2
2021-06-10,CADJPY,12
2021-06-10,GBPJPY,30
2021-06-10,GBPUSD,3
2021-06-10,AUDJPY,3
2021-06-10,GBPNZD,42
2021-06-10,EURGBP,28
2021-06-10,GBPAUD,50
2021-06-10,NZDJPY,7
2021-06-10,EURAUD,3
2021-06-10,EURSEK,9
2021-06-10,XAGUSD,4
2021-06-10,USDSEK,4
2021-06-10,USDNOK,6
2021-06-10,EURNOK,1
2021-06-11,USDCAD,22
2021-06-11,XAUUSD,15
2021-06-11,EURUSD,15
2021-06-11,EURJPY,8
2021-06-11,NZDUSD,13
2021-06-11,AUDUSD,23
2021-06-11,EURCAD,10
2021-06-11,GBPCAD,2
2021-06-11,GBPCHF,2
2021-06-11,CADJPY,11
2021-06-11,GBPJPY,34
2021-06-11,GBPUSD,3
2021-06-11,AUDJPY,3
2021-06-11,GBPNZD,44
2021-06-11,EURGBP,28
2021-06-11,GBPAUD,50
2021-06-11,NZDJPY,8
2021-06-11,EURAUD,3
2021-06-11,EURSEK,9
2021-06-11,XAGUSD,3
2021-06-11,USDSEK,7
2021-06-11,USDNOK,9
2021-06-11,EURNOK,2
2021-06-14,USDCAD,22
2021-06-14,XAUUSD,15
2021-06-14,EURUSD,14
2021-06-14,EURJPY,8
2021-06-14,NZDUSD,13
2021-06-14,AUDUSD,23
2021-06-14,EURCAD,9
2021-06-14,GBPCAD,2
2021-06-14,GBPCHF,2
2021-06-14,CADJPY,11
2021-06-14,GBPJPY,34
2021-06-14,GBPUSD,3
2021-06-14,GBPNZD,43
2021-06-14,EURGBP,28
2021-06-14,GBPAUD,49
2021-06-14,NZDJPY,8
2021-06-14,EURAUD,3
2021-06-14,EURSEK,8
2021-06-14,XAGUSD,3
2021-06-14,AUDJPY,2
2021-06-14,USDSEK,7
2021-06-14,USDNOK,9
2021-06-14,EURNOK,2
2021-06-15,USDCAD,22
2021-06-15,XAUUSD,15
2021-06-15,EURUSD,14
2021-06-15,EURJPY,8
2021-06-15,NZDUSD,13
2021-06-15,AUDUSD,23
2021-06-15,EURCAD,9
2021-06-15,GBPCAD,2
2021-06-15,GBPCHF,2
2021-06-15,CADJPY,11
2021-06-15,GBPJPY,34
2021-06-15,GBPUSD,3
2021-06-15,GBPNZD,43
2021-06-15,EURGBP,28
2021-06-15,GBPAUD,49
2021-06-15,NZDJPY,8
2021-06-15,EURAUD,3
2021-06-15,EURSEK,8
2021-06-15,XAGUSD,3
2021-06-15,AUDJPY,2
2021-06-15,USDSEK,7
2021-06-15,USDNOK,9
2021-06-15,EURNOK,2
2021-06-16,USDCAD,22
2021-06-16,XAUUSD,15
2021-06-16,EURUSD,14
2021-06-16,EURJPY,8
2021-06-16,NZDUSD,13
2021-06-16,AUDUSD,23
2021-06-16,EURCAD,9
2021-06-16,GBPCAD,2
2021-06-16,GBPCHF,2
2021-06-16,CADJPY,11
2021-06-16,GBPJPY,34
2021-06-16,GBPUSD,3
2021-06-16,GBPNZD,43
2021-06-16,EURGBP,28
2021-06-16,GBPAUD,49
2021-06-16,NZDJPY,8
2021-06-16,EURAUD,3
2021-06-16,EURSEK,8
2021-06-16,XAGUSD,3
2021-06-16,AUDJPY,2
2021-06-16,USDSEK,7
2021-06-16,USDNOK,9
2021-06-16,EURNOK,2
2021-06-17,USDCAD,22
2021-06-17,XAUUSD,15
2021-06-17,EURUSD,14
2021-06-17,EURJPY,8
2021-06-17,NZDUSD,13
2021-06-17,AUDUSD,22
2021-06-17,EURCAD,9
2021-06-17,GBPCAD,2
2021-06-17,GBPCHF,2
2021-06-17,CADJPY,10
2021-06-17,GBPJPY,34
2021-06-17,GBPUSD,3
2021-06-17,GBPNZD,42
2021-06-17,EURGBP,27
2021-06-17,GBPAUD,49
2021-06-17,NZDJPY,8
2021-06-17,EURAUD,3
2021-06-17,EURSEK,8
2021-06-17,XAGUSD,3
2021-06-17,USDNOK,9
2021-06-17,USDSEK,6
2021-06-17,AUDJPY,1
2021-06-17,EURNOK,2
2021-06-18,USDCAD,24
2021-06-18,EURJPY,8
2021-06-18,XAUUSD,13
2021-06-18,EURUSD,13
2021-06-18,NZDUSD,18
2021-06-18,AUDUSD,25
2021-06-18,EURCAD,9
2021-06-18,GBPCAD,2
2021-06-18,GBPCHF,2
2021-06-18,CADJPY,10
2021-06-18,GBPJPY,36
2021-06-18,GBPUSD,3
2021-06-18,GBPNZD,44
2021-06-18,EURGBP,27
2021-06-18,GBPAUD,51
2021-06-18,NZDJPY,8
2021-06-18,EURAUD,4
2021-06-18,EURSEK,9
2021-06-18,USDNOK,6
2021-06-18,USDSEK,4
2021-06-18,XAGUSD,2
2021-06-18,AUDJPY,4
2021-06-18,EURNOK,2
2021-06-21,USDCAD,23
2021-06-21,EURJPY,8
2021-06-21,XAUUSD,12
2021-06-21,EURUSD,12
2021-06-21,NZDUSD,18
2021-06-21,AUDUSD,25
2021-06-21,EURCAD,9
2021-06-21,GBPCAD,2
2021-06-21,GBPCHF,1
2021-06-21,CADJPY,10
2021-06-21,GBPJPY,36
2021-06-21,GBPUSD,3
2021-06-21,GBPNZD,43
2021-06-21,EURGBP,27
2021-06-21,GBPAUD,50
2021-06-21,NZDJPY,8
2021-06-21,EURAUD,4
2021-06-21,EURSEK,9
2021-06-21,USDNOK,6
2021-06-21,USDSEK,4
2021-06-21,XAGUSD,2
2021-06-21,AUDJPY,4
2021-06-21,EURNOK,2
2021-06-22,USDCAD,23
2021-06-22,EURJPY,8
2021-06-22,XAUUSD,12
2021-06-22,EURUSD,12
2021-06-22,NZDUSD,18
2021-06-22,AUDUSD,25
2021-06-22,EURCAD,9
2021-06-22,GBPCAD,2
2021-06-22,GBPCHF,1
2021-06-22,CADJPY,10
2021-06-22,GBPJPY,36
2021-06-22,GBPUSD,3
2021-06-22,GBPNZD,43
2021-06-22,EURGBP,27
2021-06-22,GBPAUD,50
2021-06-22,NZDJPY,8
2021-06-22,EURAUD,4
2021-06-22,EURSEK,9
2021-06-22,USDNOK,6
2021-06-22,USDSEK,4
2021-06-22,XAGUSD,2
2021-06-22,AUDJPY,4
2021-06-22,EURNOK,2
2021-06-23,USDCAD,23
2021-06-23,EURJPY,8
2021-06-23,XAUUSD,12
2021-06-23,EURUSD,12
2021-06-23,NZDUSD,18
2021-06-23,AUDUSD,25
2021-06-23,EURCAD,9
2021-06-23,GBPCAD,2
2021-06-23,GBPCHF,1
2021-06-23,CADJPY,10
2021-06-23,GBPJPY,36
2021-06-23,GBPUSD,3
2021-06-23,GBPNZD,43
2021-06-23,EURGBP,27
2021-06-23,GBPAUD,50
2021-06-23,NZDJPY,8
2021-06-23,EURAUD,4
2021-06-23,EURSEK,9
2021-06-23,USDNOK,6
2021-06-23,USDSEK,4
2021-06-23,XAGUSD,2
2021-06-23,AUDJPY,4
2021-06-23,EURNOK,2
2021-06-24,USDCAD,23
2021-06-24,EURJPY,8
2021-06-24,XAUUSD,12
2021-06-24,EURUSD,12
2021-06-24,NZDUSD,18
