trade_id,pair,tenor,delta,strike,option_type,notional,direction,entry_date,expiry_date,entry_vol,sabr_vol,vol_edge,entry_price,premium,domestic_rate,foreign_rate,spot_entry,forward,hedged,hedge_size,hedge_cost,exit_price,pnl,premium_net_received,last_mark,hedge_last_mark,hedge_entry_spot,entry_cost,first_mtm_done
732,XAUUSD,2W,0.9,1107.7150395183212,call,24.41780431995811,-1,2020-01-08,2020-01-22,1.53505,0.17715022501677188,1.3578997749832282,473.7186002099906,11567.168082652017,0.013925993472869366,0.013925993472869366,1556.42,1556.42,True,24.41685979702336,3.7909421297667762,451.0649604816788,525.4895752821169,11385.56354375438,-11014.015940631269,38060.512714404074,1552.32,181.60453889763664,False
733,USDJPY,2W,0.1,176.37159226205563,put,168.13457751914325,-1,2020-01-08,2020-01-22,1.69605,0.37935238520448233,1.3166976147955176,68.79708060844901,11567.168082652017,0.013925993472869366,0.03247312113984105,109.12,109.0424,True,-168.1196191299474,1.841467384318717,66.53159226205563,143.66264159185454,11385.56354375438,-11186.261156656623,-18466.258965233425,109.52,181.60453889763664,False
734,XAUUSD,2W,0.1,2360.6894439304297,put,14.055125148510228,-1,2020-01-08,2020-01-22,1.49005,0.1956599385447326,1.2943900614552675,822.9857763933235,11567.168082652017,0.013925993472869366,0.013925993472869366,1556.42,1556.42,True,-14.054588892880522,2.1848074792676586,801.9094439304297,21.648499812668817,11385.56354375438,-11270.937592214435,-21908.0120744443,1552.32,181.60453889763664,False
396,XAGUSD,4M,0.75,14.395286154272174,call,1156.5588106084597,-1,2019-09-27,2020-01-25,1.6023500000000002,0.3503211068207067,1.2520288931792933,7.304216191567769,8447.755590946672,0.017771021318778894,0.017771021318778894,17.5409,17.5409,True,1156.44158226696,2.56107337931806,3.704213845727825,5304.788169483172,8315.125828168808,-4284.141159654361,20931.01441824084,16.9958,132.62976277786274,False
397,GBPNZD,4M,0.1,35.21613930661,put,254.84955979205344,-1,2019-09-27,2020-01-25,2.516725,1.5163305643351896,1.0003944356648105,33.14800935045635,8447.755590946672,0.017771021318778894,0.01131278252537817,1.952,1.956149,True,-254.84166112638653,0.060958138377099,33.22203930661,-159.63570331112984,8315.125828168808,-8466.622092683854,-508.1797564521274,1.9624,132.62976277786274,False
398,XAUUSD,4M,0.75,1198.604510739434,call,17.88974854970903,-1,2019-09-27,2020-01-25,0.999225,0.13972488749805928,0.8595001125019408,472.2120921640384,8447.755590946672,0.017771021318778894,0.017771021318778894,1497.01,1497.01,True,17.888877553929873,3.108620928854474,383.45548926056586,3412.1792379468743,8315.125828168808,-6859.922282877174,28301.277622970294,1472.49,132.62976277786274,False
759,XAUUSD,2W,0.9,1136.5247093764292,call,26.909716469562017,-1,2020-01-14,2020-01-28,1.37045,0.16418018477256632,1.2062698152274336,431.71671891879447,11617.37450127436,0.01400219147857301,0.01400219147857301,1546.39,1546.39,True,26.90852391232567,4.1891871819016515,430.6452906235709,136.09094591262203,11434.981721604352,-11588.542669632427,42170.231419679425,1556.25,182.39277967000743,False
760,XAUUSD,2W,0.1,2242.6353042954192,put,16.288916612131118,-1,2020-01-14,2020-01-28,1.3432,0.18029823037672507,1.1629017696232749,713.2073162325822,11617.37450127436,0.01400219147857301,0.01400219147857301,1546.39,1546.39,True,-16.28826515720519,2.5579991826470607,675.4653042954192,251.95785084916938,11434.981721604352,-11002.598016055854,-25526.480506417258,1556.25,182.39277967000743,False
761,GBPJPY,2W,0.1,216.47191806328814,put,154.81744428070584,-1,2020-01-14,2020-01-28,1.4804499999999998,0.3302603679185941,1.1501896320814058,75.03918279525674,11617.37450127436,0.01400219147857301,0.023271171707005378,143.195,143.14409999999998,True,-154.80709855150388,2.329780412793601,74.28291806328815,103.42225681962194,11434.981721604352,-11500.291528271351,-22011.866535939786,143.294,182.39277967000743,False
783,GBPJPY,1W,0.1,192.14003884925117,put,264.6449370661562,-1,2020-01-21,2020-01-28,1.5248,0.27157845610074655,1.2532215438992533,50.10281523266258,13259.45638408524,0.0002416035402841299,0.009079631784843863,143.378,143.35369999999998,True,-264.37201407962203,4.128211510417124,49.95103884925118,398.11560906523096,13051.282918855102,-13219.289532649202,-37590.79230996738,144.346,208.17346523013825,False
784,USDJPY,1W,0.1,145.9803934363076,put,357.08510166295963,-1,2020-01-21,2020-01-28,1.48415,0.28274626681075465,1.2014037331892453,37.13248276765236,13259.45638408524,0.0002416035402841299,0.018373973533880428,109.87,109.8318,True,-357.06712657363204,3.9212381653152093,36.83039343630759,142.1532135348957,13051.282918855102,-13151.584784490697,-38973.87686551194,109.84,208.17346523013825,False
785,XAUUSD,1W,0.1,1986.9406180888657,put,30.07010497196272,-1,2020-01-21,2020-01-28,1.2810124999999999,0.10862763834782369,1.1723848616521761,440.951449835254,13259.45638408524,0.0002416035402841299,0.0002416035402841299,1558.17,1558.17,True,-30.059914524251717,4.7364884434359915,419.7706180888656,171.79719747532857,13051.282918855102,-12622.546550077863,-47108.99624497157,1558.78,208.17346523013825,False
735,XAUUSD,3W,0.9,1031.0163831114533,call,23.448048001139973,-1,2020-01-08,2020-01-29,1.5706375,0.20619121017490621,1.3644462898250937,557.7496297947661,13078.140092045725,0.01443006187491109,0.01443006187491109,1556.42,1556.42,True,23.447120925007958,3.6470444362171683,545.8136168885467,645.5912935578687,12872.813292600607,-12798.263888478466,36972.1236881803,1552.32,205.32679944511787,False
736,XAUUSD,3W,0.1,2656.5491169028965,put,11.65070539275394,-1,2020-01-08,2020-01-29,1.5223625,0.23741617074826582,1.2849463292517342,1122.5191652498197,13078.140092045725,0.01443006187491109,0.01443006187491109,1556.42,1556.42,True,-11.650244798023037,1.8114588328809247,1079.7191169028965,5.96499580808387,12872.813292600607,-12579.489337960098,-18370.455504866663,1552.32,205.32679944511787,False
737,USDJPY,3W,0.1,201.34311235936784,put,139.0164856493314,-1,2020-01-08,2020-01-29,1.71955,0.4373799351690664,1.2821700648309335,94.07618118785774,13078.140092045727,0.01443006187491109,0.033235616390551524,109.12,109.00200000000001,True,-139.0038278733278,1.545234330406687,92.32311235936784,106.3353477991968,12872.81329260061,-12834.43462440767,-15154.197314750196,109.52,205.3267994451179,False
423,XAGUSD,4M,0.75,14.303292600652618,call,1182.4568778178314,-1,2019-10-02,2020-01-30,1.5449374999999999,0.3552183862336068,1.189719113766393,7.174297513133741,8483.297437916355,0.017392094545610762,0.017392094545610762,17.56,17.56,True,1182.1504086617965,2.674901479974248,3.536507399347382,4496.4329531927015,8350.109668141067,-4181.767497811964,21089.32686044472,17.56,133.18776977528677,False
424,GBPNZD,4M,0.1,33.62505075582022,put,268.8033139965226,-1,2019-10-02,2020-01-30,2.4836,1.503939762379419,0.979660237620581,31.55949720927213,8483.297437916355,0.017392094545610762,0.011642399614448377,1.9629,1.966614,True,-268.7947401179234,0.06612305460195972,31.60655075582022,-162.56731596461705,8350.109668141067,-8495.945587163771,-542.5621829280284,1.9565,133.18776977528677,False
425,XAUUSD,4M,0.75,1204.720535426442,call,18.575480055817053,-1,2019-10-02,2020-01-30,0.947375,0.13835197844815295,0.809023021551847,456.6933081904252,8483.297437916355,0.017392094545610762,0.017392094545610762,1499.45,1499.45,True,18.574594961708783,3.2964574416015515,369.559464573558,2765.3875129793687,8350.109668141067,-6864.7444636245555,29241.613356318903,1505.19,133.18776977528677,False
606,XAUUSD,2M,0.9,789.9329478725416,call,11.974048967380083,-1,2019-12-02,2020-01-31,1.580525,0.29406218578253773,1.2864628142174621,730.4262149873225,8746.159265316292,0.015701330734047714,0.015700989637442972,1462.44,1462.440082,True,11.97353389785905,2.200195674999493,799.2270521274585,372.30821725298256,8608.844564850826,-9569.983858229023,19027.86112912169,1477.61,137.31470046546576,False
607,USDJPY,2M,0.1,362.6361683817478,put,34.119131542763824,-1,2019-12-02,2020-01-31,1.806225,0.6530750404468655,1.1531499595531345,256.3417903633959,8746.159265316292,0.015701330734047714,0.04257123859496427,108.98,108.4997,True,-34.115152340056646,0.37205671334345575,254.28616838174779,-57.998477729546245,8608.844564850826,-8676.023228522245,-3696.3767560451374,108.63,137.31470046546576,False
608,XAUUSD,2M,0.1,3976.530368196578,put,3.4409124153946076,-1,2019-12-02,2020-01-31,1.5467250000000001,0.3961910543225746,1.1505339456774255,2541.813975324121,8746.159265316292,0.015701330734047714,0.015700989637442972,1462.44,1462.440082,True,-3.4407644028789974,0.588579785054876,2387.370368196578,9.706375851816347,8608.844564850826,-8214.732340072802,-5467.925158479188,1477.61,137.31470046546576,False
711,XAUUSD,1M,0.9,978.3518652573198,call,26.476664941486362,-1,2020-01-01,2020-01-31,1.419825,0.21891251373276452,1.2009124862672353,573.3160313220665,15179.496466897055,0.01448322185038558,0.01448322185038558,1517.29,1517.29,True,26.475614364569253,5.293851548107994,610.8081347426803,353.05332400755333,14941.17837236677,-16172.1623271162,42073.98732359888,1529.13,238.31809453028376,False
712,XAUUSD,1M,0.1,2722.767786390213,put,12.357570091355582,-1,2020-01-01,2020-01-31,1.378825,0.25673045823346746,1.1220945417665324,1228.3560889948324,15179.496466897055,0.01448322185038558,0.01448322185038558,1517.29,1517.29,True,-12.357079751962585,2.6385689306595626,1133.607786390213,188.10662950229255,14941.17837236677,-14008.637676423505,-19637.376858628864,1529.13,238.31809453028376,False
713,CADJPY,1M,0.1,159.16559777282652,put,197.4122090463489,-1,2020-01-01,2020-01-31,1.5001,0.4693651712478295,1.0307348287521705,76.89238948404238,15179.496466897053,0.01448322185038558,0.033557155556871165,83.754,83.6228,True,-197.39406031294288,1.9961186970531102,77.30459777282651,29.86965931392041,14941.178372366769,-15260.871415773145,-16158.875171277818,83.642,238.31809453028373,False
528,XAGUSD,3M,0.75,14.387613564582505,call,1387.0155965358415,-1,2019-11-04,2020-02-02,1.3096999999999999,0.35888213408954045,0.9508178659104594,6.187614147117822,8582.317327398237,0.015001440900939897,0.015001440900939897,18.0572,18.0572,True,1384.5370927261924,3.037167146714643,3.2945864354174965,4018.056143539769,8447.574945358085,-4569.64277005949,24481.661781003084,17.5788,134.7423820401523,False
529,GBPJPY,3M,0.9,75.8338702097297,call,124.54602235317743,-1,2019-11-04,2020-02-02,1.26885,0.40824507699807,0.86060492300193,68.90880306928794,8582.317327398237,0.015001440900939897,0.027887327119417313,139.867,139.42329999999998,True,124.52699226928164,1.908443551481667,65.40012979027031,374.80761642392355,8447.574945358085,-8145.326026759712,17587.445226159725,140.636,134.7423820401523,False
530,GBPJPY,3M,0.1,396.96141369977295,put,33.01634006457401,-1,2019-11-04,2020-02-02,1.31115,0.5390302841493543,0.7721197158506458,259.9415111006481,8582.317327398237,0.015001440900939897,0.027887327119417313,139.867,139.42329999999998,True,-33.01129531316821,0.5270948808922761,255.72741369977294,-15.876158665788061,8447.574945358085,-8443.183254545705,-4662.31728226,140.636,134.7423820401523,False
450,XAGUSD,4M,0.75,14.202830171267783,call,1193.467324084656,-1,2019-10-07,2020-02-04,1.5439249999999998,0.3560529822486999,1.1878720177512998,7.123087789078714,8501.17252285186,0.017056488830798223,0.017056488830798223,17.4388,17.4388,True,1193.2673011306877,2.755226297944582,3.3916698287322173,4151.834252062838,8367.704114243086,-4047.847114675703,20994.941529743883,17.733,133.4684086087742,False
451,GBPNZD,4M,0.1,30.7323860092603,put,296.2711463484204,-1,2019-10-07,2020-02-04,2.428225,1.478064547505961,0.9501604524940388,28.69389283306827,8501.17252285186,0.017056488830798223,0.012265740447776296,1.9546,1.9576809999999998,True,-296.2611903924634,0.07739770252043185,28.7241860092603,-162.60730905685148,8367.704114243086,-8510.147516888808,-594.951722546145,1.9404,133.4684086087742,False
452,XAUUSD,4M,0.75,1199.905086958624,call,18.681623154091614,-1,2019-10-07,2020-02-04,0.9477625,0.1384278802029769,0.809334619797023,455.05534785343053,8501.17252285186,0.017056488830798223,0.017056488830798223,1493.5,1493.5,True,18.680750179220453,3.2737491912275263,353.0149130413761,2655.193157835293,8367.704114243086,-6594.891573213409,29009.71056831503,1505.51,133.4684086087742,False
762,XAUUSD,3W,0.9,1068.9739573228856,call,26.00960943094865,-1,2020-01-14,2020-02-04,1.379125,0.1895753848677425,1.1895496151322575,505.0019995617897,13134.904770450252,0.014649740349593413,0.014649740349593413,1546.39,1546.39,True,26.008565332531557,4.088794888075796,483.9460426771145,250.74189242382386,12928.686765554183,-12587.247555684955,40389.221276194905,1556.25,206.21800489606895,False
763,GBPJPY,3W,0.1,247.0392651037134,put,123.94181411989369,-1,2020-01-14,2020-02-04,1.55015,0.3889366712461977,1.1612133287538022,105.97637983372063,13134.904770450252,0.014649740349593413,0.01982128077140889,143.195,143.1524,True,-123.93508365690353,1.9886223440620836,104.3182651037134,68.31792335128867,12928.686765554183,-12929.395022794239,-17688.13907459693,143.294,206.21800489606895,False
764,XAUUSD,3W,0.1,2465.806082375289,put,13.98130900636887,-1,2020-01-14,2020-02-04,1.347875,0.21477579139037029,1.1330992086096296,939.461731692429,13134.904770450252,0.014649740349593413,0.014649740349593413,1546.39,1546.39,True,-13.980747859739633,2.2141752104056134,912.8860823752889,209.68607541429,12928.686765554183,-12763.34240530242,-21710.982966346874,1556.25,206.21800489606895,False
786,AUDJPY,2W,0.1,120.52403762835918,put,251.2853946249982,-1,2020-01-21,2020-02-04,1.668275,0.4026687037985488,1.2656062962014512,46.35115902878805,11647.369287875052,0.01401357458185906,0.025352498815404283,75.203,75.1703,True,-251.2679412238383,1.889143459798881,46.721037628359184,68.29802392921414,11464.505590055413,-11740.314377731627,-18544.32786614294,75.18,182.8636978196383,False
787,GBPJPY,2W,0.1,223.58204437956724,put,141.93045284321593,-1,2020-01-21,2020-02-04,1.58055,0.3446252297048787,1.2359247702951213,82.06391971947956,11647.369287875052,0.01401357458185906,0.022233903785998835,143.378,143.3328,True,-141.9217006615507,2.113076513603813,80.86104437956723,216.37063094947,11464.505590055413,-11476.644646167359,-20255.207040117177,144.346,182.8636978196383,False
788,USDJPY,2W,0.1,169.520497694717,put,190.64653543570472,-1,2020-01-21,2020-02-04,1.5477,0.3571193628381488,1.1905806371618513,61.0940516766071,11647.369287875052,0.01401357458185906,0.03271900512268317,109.87,109.7912,True,-190.62944643461486,2.0935364551905056,60.000497694717,84.52646654351722,11464.505590055413,-11438.887009915783,-20877.73697351902,109.84,182.8636978196383,False
633,XAUUSD,2M,0.9,789.6840125875015,call,11.994875445057463,-1,2019-12-09,2020-02-07,1.5797375,0.2940532860799446,1.2856842139200555,729.9253825397064,8755.364047749701,0.015038073489025994,0.015037732215067686,1461.68,1461.680082,True,11.99438127516904,2.360767645401123,780.7559874124986,522.4773767905315,8617.90483220003,-9365.070821995774,18836.456129776467,1464.39,137.4592155496703,False
634,XAUUSD,2M,0.1,3968.1267765311145,put,3.4545927619649257,-1,2019-12-09,2020-02-07,1.5446625,0.3956835997583046,1.1489789002416955,2534.412780616656,8755.364047749701,0.015038073489025994,0.015037732215067686,1461.68,1461.680082,True,-3.454450438209457,0.6321017202498642,2397.6867765311144,-32.10312215573322,8617.90483220003,-8283.031383663401,-5425.007146181661,1464.39,137.4592155496703,False
635,EURJPY,2M,0.1,351.3127502986699,put,37.48506205889942,-1,2019-12-09,2020-02-07,1.64005,0.598740148363732,1.041309851636268,233.56941583803695,8755.364047749701,0.015038073489025994,0.014855743359915454,120.11,120.1136,True,-37.48353642292826,0.46316212994703665,231.17275029866994,-30.840794447473034,8617.90483220003,-8665.524891272104,-4503.272065850601,120.6,137.4592155496703,False
738,CADJPY,1M,0.1,157.43397954288812,put,202.2843448519814,-1,2020-01-08,2020-02-07,1.47965,0.4651194223904695,1.0145305776095304,75.2205584045544,15215.941376265488,0.014688140372990956,0.03436122736304281,83.681,83.5458,True,-202.26530262950675,1.7452560088834908,74.98797954288813,97.67356282881616,14977.051096658119,-15168.894313606908,-16675.965140592314,83.886,238.89027960736814,False
739,EURJPY,1M,0.1,218.16789886153663,put,154.0264460456633,-1,2020-01-08,2020-02-07,1.3850500000000001,0.41709885091355864,0.9679511490864414,98.78784953432287,15215.941376265488,0.014688140372990956,0.01139541328619343,121.18,121.2128,True,-154.0216373672766,1.9485142461103215,98.02789886153663,105.70594712303873,14977.051096658119,-15098.888874966211,-18504.159513304614,121.63,238.89027960736814,False
740,AUDJPY,1M,0.25,98.72843492860927,put,563.6102787196048,-1,2020-01-08,2020-02-07,1.150525,0.2880425336722543,0.8624824663277457,26.997274447926443,15215.941376265488,0.014688140372990956,0.026418274767355834,74.923,74.8508,True,-563.5693869939562,4.476370886558544,25.499434928609276,1664.8501011102514,14977.051096658119,-14371.743627305901,-41269.622640180416,75.117,238.89027960736814,False
810,GBPJPY,1W,0.1,198.21771392290736,put,235.52971527271612,-1,2020-01-31,2020-02-07,1.6835499999999999,0.2885223595856848,1.3950276404143152,56.576938114094304,13325.550125014712,0.00029245933433719173,0.011515803934342757,143.11,143.07920000000001,True,-235.5207182801819,3.3279656962559674,56.733713922907356,-308.34464384041985,13116.33898805198,-13362.4754866261,-33322.41330515326,141.234,209.21113696273096,False
811,EURJPY,1W,0.1,160.58201531105337,put,321.1098177758791,-1,2020-01-31,2020-02-07,1.509925,0.2801365591515071,1.229788440848493,41.498420127145955,13325.550125014712,0.00029245933433719173,-0.00287498092615756,120.17,120.1773,True,-321.1069468321105,3.861840806404566,40.44201531105337,148.6264665021634,13116.33898805198,-12986.328167021658,-38577.78859240976,120.21,209.21113696273096,False
812,XAUUSD,1W,0.9,1278.6776029847492,call,40.95885581114875,-1,2020-01-31,2020-02-07,1.3188125,0.12600103254570047,1.1928114674542996,325.3399017407996,13325.550125014712,0.00029245933433719173,0.00029245933433719173,1589.16,1589.16,True,40.879603726923555,6.483703823120837,291.7623970152508,902.4686263237174,13116.33898805198,-11950.253950462795,64198.96487690983,1576.73,209.21113696273096,False
555,AUDJPY,3M,0.25,147.91983853434058,put,109.59670982111672,-1,2019-11-11,2020-02-09,1.3651499999999999,0.47987110467667404,0.8852788953233258,78.76782759260908,8632.694743906928,0.015598498389033594,0.0312201554040559,74.704,74.4168,True,-109.57796278735566,1.8705232377554237,74.51783853434058,456.915937194447,8497.161436427588,-8166.909926344954,-8043.24162451748,74.575,135.53330747933876,False
556,GBPJPY,3M,0.9,75.70500173290762,call,124.3209912739536,-1,2019-11-11,2020-02-09,1.2814,0.4101563878237871,0.871243612176213,69.43875411099266,8632.694743906928,0.015598498389033594,0.028176596846313226,140.184,139.7499,True,124.30179855038712,1.8853060934572201,66.05899826709239,497.5494910998917,8497.161436427588,-8212.52014712931,17621.52016969708,140.036,135.53330747933876,False
557,XAGUSD,3M,0.75,13.461110903287544,call,1563.1526588184463,-1,2019-11-11,2020-02-09,1.2194749999999999,0.36585587353734067,0.8536191264626591,5.522617829554918,8632.694743906928,0.015598498389033594,0.015598498389033594,16.8592,16.8592,True,1562.5980330319762,3.0389728282422515,4.3058890967124555,3321.426972232096,8497.161436427588,-6730.761990103433,27762.67925287912,16.7699,135.53330747933876,False
477,XAGUSD,4M,0.75,14.291480042121098,call,1194.7210288169056,-1,2019-10-14,2020-02-11,1.488975,0.3592398359850134,1.1297351640149866,7.074574722972594,8452.143191471892,0.0163563087339382,0.0163563087339382,17.6558,17.6558,True,1194.5321271307616,2.7528471366575906,3.355719957878904,4586.465747415656,8319.444543365784,-4009.149200498507,21080.14735390198,17.4137,132.6986481061087,False
478,GBPJPY,4M,0.9,64.60103344090483,call,105.67928456209563,-1,2019-10-14,2020-02-11,1.5555249999999998,0.48905164696253356,1.0664733530374662,79.97918633245037,8452.143191471892,0.0163563087339382,0.028866728030222853,136.677,136.11599999999999,True,105.67092704281566,1.6146965061657668,77.59996655909517,433.6053253451285,8319.444543365784,-8200.708948007723,15026.511496415429,139.206,132.6986481061087,False
479,XAUUSD,4M,0.75,1194.8520806414895,call,17.81430662587773,-1,2019-10-14,2020-02-11,1.0097375000000002,0.14001726388653857,0.8697202361134616,474.4581626990742,8452.143191471892,0.0163563087339382,0.0163563087339382,1493.21,1493.21,True,17.813508352530167,3.0295482973408987,373.03791935851063,3218.640722204307,8319.444543365784,-6645.411878531959,27929.621610848524,1481.01,132.6986481061087,False
789,AUDJPY,3W,0.1,143.87656650084398,put,188.21681566688005,-1,2020-01-21,2020-02-11,1.807,0.48230393057133847,1.3246960694286614,69.96621214253481,13168.8176537413,0.01458984968360882,0.02559466698642744,75.203,75.1554,True,-188.2036179194272,1.4149102761064951,70.16856650084398,30.783885180287825,12962.067216577561,-13206.904146698565,-13872.112269605139,75.18,206.75043716373838,False
790,GBPJPY,3W,0.1,257.4152106384086,put,113.24707112716757,-1,2020-01-21,2020-02-11,1.64995,0.40599318152625563,1.2439568184737444,116.28395792200004,13168.8176537413,0.01458984968360882,0.019754788447386026,143.378,143.3354,True,-113.24094205485908,1.7990139320023577,115.21421063840862,155.4981163249058,12962.067216577561,-13047.671907028327,-16102.975201143016,144.346,206.75043716373838,False
791,USDJPY,3W,0.1,195.50207215466284,put,150.63561612980587,-1,2020-01-21,2020-02-11,1.629675,0.4211702992005034,1.2085047007994967,87.42167351971698,13168.8176537413,0.01458984968360882,0.03344116694438631,109.87,109.7509,True,-150.62181558177835,1.658262141222232,85.71207215466283,56.64924643541402,12962.067216577561,-12911.290798780014,-16536.769132723446,109.84,206.75043716373838,False
765,XAUUSD,1M,0.9,966.8561257691251,call,24.71435676076746,-1,2020-01-14,2020-02-13,1.545325,0.22995601268689528,1.3153689873131047,618.3444371003234,15281.985019533326,0.014984617182732491,0.014984617182732491,1546.39,1546.39,True,24.713342164571248,3.849202182265079,609.1438742308749,471.69813391676536,15042.057854726652,-15054.599026377904,38948.22725136429,1556.25,239.9271648066732,False
766,GBPJPY,1M,0.1,316.4061724437442,put,86.84186301684296,-1,2020-01-14,2020-02-13,1.7983,0.4887919003953918,1.3095080996046082,175.97486383461612,15281.985019533326,0.014984617182732491,0.024623547309495668,143.195,143.08159999999998,True,-86.83600470836225,1.3360289645172136,173.10017244374419,7.3383301541073545,15042.057854726652,-15032.341463551527,-12444.120490736563,143.294,239.9271648066732,False
767,XAUUSD,1M,0.1,2954.3290774743705,put,10.664794285098548,-1,2020-01-14,2020-02-13,1.5076749999999999,0.2768643434289384,1.2308106565710615,1432.9376273939176,15281.985019533326,0.014984617182732491,0.014984617182732491,1546.39,1546.39,True,-10.664356464333112,1.6608063630602243,1378.3290774743705,130.17993975919248,15042.057854726652,-14699.59606843382,-16807.025787788985,1556.25,239.9271648066732,False
660,XAUUSD,2M,0.9,798.5018398977305,call,11.917205758293525,-1,2019-12-16,2020-02-14,1.575,0.29324781432686525,1.2817521856731346,735.9000880705324,8769.872767082861,0.01540039634761177,0.015400058425867927,1476.18,1476.180082,True,11.916702958859677,2.2732003203225215,785.5581601022694,553.3515823575326,8632.18576463966,-9361.658229045232,18876.77248901126,1476.22,137.6870024432009,False
661,XAUUSD,2M,0.1,3987.983945637881,put,3.452932374711801,-1,2019-12-16,2020-02-14,1.53835,0.3938842690951997,1.1444657309048005,2539.833340296692,8769.872767082861,0.01540039634761177,0.015400058425867927,1476.18,1476.180082,True,-3.4527866918664825,0.6054521783933219,2403.923945637881,-41.355022627585186,8632.18576463966,-8300.58681823797,-5469.42128711802,1476.22,137.6870024432009,False
662,CADJPY,2M,0.1,251.6607875224112,put,51.481382731556856,-1,2019-12-16,2020-02-14,1.686075,0.6442201659508334,1.0418548340491665,170.35037331480103,8769.872767082861,0.01540039634761177,0.03852846459866702,83.275,82.959,True,-51.47594877553157,0.4869234493372856,168.8217875224112,-41.1033019636326,8632.18576463966,-8691.17905686682,-4264.21612061626,83.196,137.6870024432009,False
813,GBPJPY,2W,0.1,239.95632316563376,put,118.31879930342741,-1,2020-01-31,2020-02-14,1.8103000000000002,0.37754388053806764,1.4327561194619327,98.93125529321311,11705.427339873822,0.015198610446319273,0.024874033236526684,143.11,143.0569,True,-118.31073638422097,1.6719153095527512,96.74832316563376,-160.71060987195932,11521.652130637804,-11447.14543157776,-16943.043936111517,141.234,183.775209236019,False
814,EURJPY,2W,0.1,183.6866116651147,put,180.17702296776164,-1,2020-01-31,2020-02-14,1.514825,0.3462903813648958,1.1685346186351042,64.96626010947149,11705.427339873822,0.015198610446319273,0.012269888492329906,120.17,120.1835,True,-180.17096561570736,2.166319582531982,64.7366116651147,82.45126089062396,11521.652130637804,-11664.049966840437,-21431.336359988392,120.21,183.775209236019,False
815,XAUUSD,2W,0.9,1180.7218872138471,call,27.22991820482469,-1,2020-01-31,2020-02-14,1.3159625,0.15953449065630654,1.1564280093436934,429.8737606123185,11705.427339873822,0.015198610446319273,0.015198610446319273,1589.16,1589.16,True,27.22802390522132,4.344218597546719,403.3381127861528,734.0255072102311,11521.652130637804,-10982.863820055296,43130.823547304884,1576.73,183.775209236019,False
582,GBPJPY,3M,0.9,75.54511536843054,call,123.40971234067081,-1,2019-11-18,2020-02-16,1.3012000000000001,0.4130490230064957,0.8881509769935044,70.3256074174061,8678.862981565033,0.01540162840801113,0.02796765486046087,140.771,140.3355,True,123.39080156922175,1.8705277883867408,67.38088463156944,548.1924430308152,8542.604832754461,-8315.455589641912,17635.753705082585,140.309,136.25814881057102,False
583,GBPJPY,3M,0.1,411.2946303531049,put,31.74791840266844,-1,2019-11-18,2020-02-16,1.3412000000000002,0.5484181160175258,0.7927818839824744,273.3679377491271,8678.862981565033,0.01540162840801113,0.02796765486046087,140.771,140.3355,True,-31.743053488736553,0.4955462600534668,268.3686303531049,-61.107662771878125,8542.604832754461,-8520.145378286263,-4536.90766293116,140.309,136.25814881057102,False
584,XAGUSD,3M,0.75,13.660791192535353,call,1627.1027073403068,-1,2019-11-18,2020-02-16,1.1362,0.36304439543860056,0.7731556045613995,5.333936783715189,8678.862981565033,0.01540162840801113,0.01540162840801113,17.046,17.046,True,1626.333318116058,3.35490653686633,4.033208807464646,2859.903948060117,8542.604832754461,-6562.444969894496,28776.34173074553,17.151,136.25814881057102,False
837,USDJPY,1W,0.1,152.39643854316478,put,305.46473277703933,-1,2020-02-10,2020-02-17,1.69545,0.3057705305899824,1.3896794694100176,43.77698219105314,13372.324166775257,0.00029159021042979294,0.019438378716007038,109.77,109.7297,True,-304.7504650215168,3.3459880819067007,42.51643854316478,144.3326092037989,13162.378677356885,-12987.272538219246,-33485.98109656426,109.79,209.94548941837152,False
838,GBPJPY,1W,0.1,189.90109322439454,put,270.35384939139504,-1,2020-02-10,2020-02-17,1.5229,0.27200986290768675,1.2508901370923131,49.462303558385656,13372.324166775259,0.00029159021042979294,0.00952455197347458,141.764,141.7389,True,-269.6318774269102,3.8355307679221196,46.975093224394556,263.16275671974745,13162.378677356886,-12699.897278734708,-38537.40571311856,142.201,209.94548941837155,False
839,XAUUSD,1W,0.1,2027.362139794068,put,28.57369665401892,-1,2020-02-10,2020-02-17,1.3363375000000002,0.11484384440438551,1.2214936555956146,467.9941951051135,13372.324166775259,0.00029159021042979294,0.00029159021042979294,1572.15,1572.15,True,-28.341982471913663,4.894084377421855,446.23213979406796,31.734945301864002,13162.378677356886,-12750.501799749463,-44812.358745816855,1567.89,209.94548941837155,False
504,XAGUSD,4M,0.75,14.162789116012,call,1223.862456642037,-1,2019-10-21,2020-02-18,1.45105,0.3627251186859367,1.0883248813140631,6.9384226147459875,8491.67494650369,0.016288377913499772,0.016288377913499772,17.561,17.561,True,1223.7298612064078,2.8701237751157573,4.010210883987998,4243.575256653044,8358.355649843581,-4907.946544130186,22238.842767704045,17.5225,133.3192966601079,False
505,GBPJPY,4M,0.9,67.80464871671683,call,105.60170217881088,-1,2019-10-21,2020-02-18,1.4754375000000002,0.4774014417381678,0.9980360582618324,80.4122923333669,8491.67494650369,0.016288377913499772,0.028918309683862487,140.768,140.1847,True,105.59333587263158,1.6303547318351639,75.00235128328316,770.6578335566742,8358.355649843581,-7920.375962927823,15079.467515962897,139.641,133.3192966601079,False
