date,delta,gamma,vega,theta
2019-10-08,-80546.46521158332,-345669.8443914173,-2734.535111325723,2493.1554945757152
2019-10-09,-205767.42902946018,-333497.3812497542,-2700.394470495936,2530.0320663188936
2019-10-10,-217464.61345226082,-258712.44960685886,-2523.8626158309844,2212.112432878971
2019-10-11,-307133.8894142989,-231796.99104928147,-2478.211900565497,2147.6838716251787
2019-10-14,-468739.2815173093,-254399.66490971384,-2701.5257114764695,2575.6206615360798
2019-10-15,-443670.51773899986,-223235.92635432383,-2792.2483928921097,2390.9198498266906
2019-10-16,-492823.9904306547,-231044.179679297,-2625.5494590384324,2318.8106389375407
2019-10-17,-520805.28417492274,-235529.06851067676,-2602.4104079278627,2299.9703041856146
2019-10-18,-576071.4939946807,-215720.63783161604,-2555.097414914246,2177.8095792460845
2019-10-21,-691399.4597096989,-239864.5032582597,-2943.028192006165,2882.908815054959
2019-10-22,-686626.5799729956,-213324.4908699659,-2876.900626286,2657.5261707244304
2019-10-23,-691543.727179598,-206063.84523597197,-2824.1058726313877,2601.841842286178
2019-10-24,-725121.2808693701,-185663.07322089246,-2747.3386989106043,2228.166542148215
2019-10-25,-744765.8110863623,-163823.8177179733,-2697.4756351086967,2216.7552677276117
2019-10-28,-757678.8934430158,-143959.85529934778,-2609.224859143552,2220.3178076112986
2019-10-29,-722212.9623591072,-142380.02732090102,-2613.2377533370245,2047.70486656135
2019-10-30,-758352.1542648309,-119929.89909663625,-2515.655567918227,2024.7581184688484
2019-10-31,-758013.7382624735,-125298.53676370867,-2531.2364641739296,1949.5695762875432
2019-11-01,-778014.441361926,-123694.12443059917,-2514.4893600460764,1894.9990791458576
2019-11-04,-717780.1022811976,-130949.6668794125,-2718.310961515882,2360.417275582654
2019-11-05,-672095.6002043572,-130881.42041448427,-2652.121453605627,2103.3265771559245
2019-11-06,-710683.6423122259,-128225.67883711982,-2620.8052715269014,2028.3446705555177
2019-11-07,-657301.4616832759,-129919.25142335112,-2599.8473369638673,2114.8596662026125
2019-11-08,-645311.7257526733,-131399.0427616454,-2585.293347045326,2063.902227566289
2019-11-11,-719641.0169528979,-178462.66814553726,-2770.82359293697,2465.7134006848746
2019-11-12,-696394.8464778857,-173809.757326557,-2735.8661241141167,2317.6072556310137
2019-11-13,-748265.0828117374,-171721.03136988485,-2707.0393162419573,2271.4405238012496
2019-11-14,-764357.3995804071,-148843.90481263705,-2639.6939261895127,2207.5418235128113
2019-11-15,-739563.3038689053,-130138.32015552303,-2606.719587516359,2101.4538714723462
2019-11-18,-683778.7482244741,-142191.88492780534,-2803.0918356177845,2392.6562590584776
2019-11-19,-689554.2717971937,-140648.31801276395,-2754.735480229023,2272.2992925809453
2019-11-20,-723297.5794047421,-139958.12013857655,-2717.6751830911758,2260.168183341061
2019-11-21,-717752.5010209569,-134529.786514521,-2689.290066767992,2170.414047797758
2019-11-22,-691682.6593044054,-133477.7982578129,-2646.2015734658526,2013.5296976201598
2019-11-25,-816210.0812835768,-132275.1730985353,-2573.3835842178073,1904.5919482359634
2019-11-26,-819342.0994662355,-130261.98581682633,-2555.858621978263,1890.7199275133437
2019-11-27,-809654.7385186717,-131867.71234489797,-2514.934232781835,1878.592977936059
2019-11-28,-805885.9485530575,-131675.2459243724,-2486.542122471011,1848.050452207584
2019-11-29,-818067.4740315854,-130419.73930549041,-2459.5409596216655,1785.6806602003096
2019-12-02,-804602.0802683454,-156665.7384171853,-2601.738935705664,2299.3957075118965
2019-12-03,-815647.8281625236,-143165.7542175461,-2562.629390888308,2083.7304876427615
2019-12-04,-811720.7280375382,-142557.30462272273,-2525.2961937952887,2112.3550334146
2019-12-05,-830336.5665608855,-143342.49743372566,-2517.910410192054,2092.5377394655306
2019-12-06,-774305.1511710583,-146841.44713078346,-2473.3217657312125,1972.4440024753658
2019-12-09,-690172.009768624,-203879.00995290882,-2701.431966633256,2401.4974933783624
2019-12-10,-675146.32057411,-179638.70767972057,-2642.925563381973,2307.003808653346
2019-12-11,-714816.604362696,-166991.6841745854,-2604.9684081012015,2148.442175412109
2019-12-12,-741210.4269450201,-170671.20917153268,-2554.5352747353068,2331.935209863138
2019-12-13,-706331.0439114688,-189528.51683026133,-2541.212978662419,2031.8211131689643
2019-12-16,-799044.4002814158,-198410.9827570528,-2660.474306816293,2414.3190576279817
2019-12-17,-790206.5645801103,-194132.93584077177,-2618.108788994829,2316.1604893232247
2019-12-18,-813830.58063637,-190297.30698132684,-2572.0997791152204,2324.0157377759315
2019-12-19,-814638.9057922015,-189654.09297935502,-2546.031618758566,2204.8922838872713
2019-12-20,-834956.2665258241,-184874.66161278277,-2507.127331356524,2145.257591092493
2019-12-23,-907351.724366125,-192400.23368245654,-2618.650156195335,2474.5740420710003
2019-12-24,-939593.9769692133,-186692.3795839136,-2565.721370584548,2295.7654171183212
2019-12-25,-936151.7056014289,-185380.78041493043,-2538.90311601939,2406.663945456061
2019-12-26,-926912.7536974505,-185257.20307916775,-2528.6559502871823,2319.9252527654908
2019-12-27,-921336.5574095052,-170023.0615126153,-2424.1044459972595,2192.206987613897
2019-12-30,-1020307.5841791506,-159395.56414211207,-2290.3097122120694,2077.9122588988603
2019-12-31,-1001194.0830314507,-158690.48853670782,-2269.2774780458367,2107.385762736008
2020-01-01,-882160.7131323593,-207503.25168667224,-2383.488851598971,2518.5931768135383
2020-01-02,-904449.1988282703,-197774.4560844,-2330.1393242244585,2371.901776489381
2020-01-03,-910973.0025631415,-190288.05994292058,-2269.86805021248,2195.852635297167
2020-01-06,-985000.5895887897,-166767.35644738094,-2195.7740274353773,2112.2535311786173
2020-01-07,-995078.0682547576,-153599.60501851005,-2159.662606796301,1957.058298624345
2020-01-08,-922939.3121812082,-185063.53023166195,-2230.134330576575,2230.5011699992274
2020-01-09,-876704.9454826959,-173693.6025597707,-2285.400331536744,2053.8751254514514
2020-01-10,-910382.0431243572,-165898.05988762435,-2240.948712529731,1967.8935682257038
2020-01-13,-905721.2667487412,-162032.4213933639,-2152.4650963551917,1793.8928284933145
2020-01-14,-794331.9054743598,-170881.66683393865,-2378.2116211552348,2425.6071357333994
2020-01-15,-942745.5008563021,-168815.713844077,-2320.6899698481393,2412.544034538567
2020-01-16,-917168.3052993387,-167716.80892080988,-2297.88102026547,2326.556021997598
2020-01-17,-940867.8573659385,-160450.76919843347,-2236.5338072013487,2191.7055902741936
2020-01-20,-936502.1457498902,-152951.52161410742,-2126.696069612961,1965.9116119296907
2020-01-21,-841898.3271632779,-179034.49299569114,-2433.9831413222487,2362.6642341158613
2020-01-22,-923766.2488017053,-176278.31144696506,-2356.5495789431075,2129.0922831899
2020-01-23,-908374.5263558386,-169471.56523648434,-2316.982790312531,1978.3099486436101
2020-01-24,-933211.9984674586,-163847.04981383713,-2254.946038247716,1835.4794297289673
2020-01-27,-928349.9923732562,-153253.2010630477,-2182.2005064842288,1732.9484619855962
2020-01-28,-1028611.2306008629,-155727.7432548178,-2058.346246127546,1751.4364201795247
2020-01-29,-1075557.7125967818,-152892.94641106616,-2023.5708756871957,1674.5772179483758
2020-01-30,-1096271.9209682727,-147497.29934923252,-1941.8931592756142,1628.9700416388594
2020-01-31,-1033215.0574284373,-288451.02835703053,-2150.3870569739693,2084.955470699154
2020-02-03,-974581.8904511092,-249409.43420948723,-1963.0384151335975,1982.8975720633564
2020-02-04,-1026030.8900188411,-211030.44344543322,-1922.785694490017,1771.0415627630937
2020-02-05,-1003840.9358705613,-204510.17477512898,-1958.6494591767878,1771.0339848796657
2020-02-06,-1021829.5534216271,-193089.05829503073,-1921.6101173519703,1699.8682612427313
2020-02-07,-1154506.3234298264,-191666.29821380728,-1834.2332123009355,1708.0285172212473
2020-02-10,-1068339.9845477906,-268770.5815473452,-2050.8281161721247,2290.6525114951532
2020-02-11,-1053877.273062778,-266248.05773453263,-2102.3946097235153,2302.4882204175833
2020-02-12,-1032088.678614517,-255604.65702835278,-2068.7830199458813,2138.2446538194276
2020-02-13,-1055920.1616359223,-242477.13321046275,-2077.5659977436508,2223.499686100352
2020-02-14,-1095465.6561377288,-228030.843711193,-2177.4957860804852,2282.361334516668
2020-02-17,-1162587.581731603,-196703.54941558198,-2058.7245586930476,2032.3028937608985
2020-02-18,-1184368.9288557684,-193907.4181941369,-2040.4935094408945,2041.6775649929946
2020-02-19,-1207621.90801211,-183596.53453429043,-2010.558659339889,1988.5278298061405
2020-02-20,-1005279.5615984645,-396117.9626961317,-1999.8534000989887,2363.4520404183713
2020-02-21,-1056296.4907520395,-381811.13499432633,-1967.0878300421587,2440.8377326400523
2020-02-24,-1047313.636358225,-277060.6179873027,-1743.3116725663183,2202.266060489766
2020-02-25,-998703.7095890372,-293498.633034125,-1813.436819924882,2311.8679985040176
2020-02-26,-1006937.1295590067,-244455.1935573609,-1727.143002421748,2189.6846465331155
2020-02-27,-1109770.0034087715,-198513.8991265307,-1624.3203381336425,2109.060648718788
2020-02-28,-1019506.9945606139,-162369.51649958716,-1610.0778269217283,2378.6450787134436
2020-03-02,-1222771.1731568868,-226923.22031112135,-1791.9769167111638,2710.313831027673
2020-03-03,-1217852.815296226,-231814.73515995583,-1777.5580181330479,2550.480604487328
2020-03-04,-1193332.8901571077,-221801.06978800066,-1769.3321118663273,2462.7157273390376
2020-03-05,-1291868.9738672208,-186036.81862040595,-1677.1577725407615,2477.7908678961467
2020-03-06,-1277521.7100917927,-192083.65256710898,-1731.2296161587583,2394.318371781002
2020-03-09,-1801264.4306140915,-593400.2134086397,-2492.3909249017943,3767.589713203358
2020-03-10,-1769862.8843274906,-582200.8343066105,-2246.8718738522566,3343.8012553685867
2020-03-11,-1764760.6764748509,-595166.0507548779,-2229.770727215962,3376.371086186559
2020-03-12,-1821539.8833915119,-376043.35275566514,-1667.0284267349389,2794.733129177052
2020-03-13,-1600553.9011548131,-375451.91646980646,-1357.1430584263599,1689.6230826271387
2020-03-16,-2177412.4892584663,-488875.1598601306,-2070.3465847889947,3357.8435387226377
2020-03-17,-2056423.5916708135,-490432.20958929986,-1838.983061131434,2150.06051648495
2020-03-18,-2038944.0166706035,-536898.3584574674,-1622.4962262624974,1489.023554540596
2020-03-19,-1998047.299690349,-414589.08819353394,-1429.2346925996148,1475.812672446475
2020-03-20,-1942363.973357189,-355530.91495937307,-1142.7628243829145,1232.4558699527777
2020-03-23,-2097817.997998163,-610570.4528798874,-2436.697404977229,3735.1989916200573
2020-03-24,-2433303.0726919845,-495519.12238394684,-2012.83065951376,2813.681920021382
2020-03-25,-2497406.706291875,-481351.133511572,-1755.5817728321276,2001.5377213721054
2020-03-26,-2491319.0853706636,-531041.2075340254,-2045.8856200018356,3285.315687195656
2020-03-27,-2535681.727958416,-404289.9731672532,-1479.0769504712482,2429.933836671985
2020-03-30,-2109742.0982425027,-736060.1346264199,-2040.8619062733896,3285.409077727556
2020-03-31,-2019905.1526635422,-745711.5275229845,-2223.989716568714,4068.5877865388043
2020-04-01,-1970565.0870493206,-610851.8407239235,-1999.4514167136795,3044.3106487787077
2020-04-02,-2219106.4770558015,-575715.2805558982,-2255.6235956268965,2903.852935728787
2020-04-03,-2217495.017871712,-583961.988129282,-2070.492384534479,3607.3550220855614
2020-04-06,-2042102.5843477661,-1221001.1699477332,-2565.0531415319456,3010.29087240294
2020-04-07,-1952564.3992140358,-1376416.121612818,-2652.4719626351925,3209.991485213366
2020-04-08,-1900328.2444040247,-1344769.3659023626,-2668.921211693157,3188.891188866611
2020-04-09,-1968113.7728599212,-1276550.3549400321,-2483.620282645897,2422.5374415181254
2020-04-10,-1945637.4933287092,-1060985.867407496,-2394.08673517224,2395.7967256656257
2020-04-13,-2620776.3167048036,-1543380.767232604,-3045.596147358529,4002.247137955498
2020-04-14,-2660881.3880191916,-1534072.7875237302,-2896.245296117902,3795.8667553449486
2020-04-15,-2578019.4451051382,-1507530.8136252796,-2949.7940603349666,4048.7494889553436
2020-04-16,-2600200.2731436854,-1552961.400254158,-2782.6332806966952,3996.1050957548437
2020-04-17,-2519277.428040231,-1536887.11864262,-2967.53362439943,4856.901110626714
2020-04-20,-2521197.0117670065,-1023887.0544165777,-2788.419756017633,3396.473560399883
2020-04-21,-2807151.1675217357,-1523328.9339895584,-3368.65990543272,5580.537287205998
2020-04-22,-2836736.552062725,-1573116.6370001498,-3316.6721741571782,5591.1605559329655
2020-04-23,-2843882.1071184794,-1605178.1946904308,-3037.191595817425,4934.477311297981
2020-04-24,-2859124.1596151832,-1563743.0537954473,-2973.857988723213,5051.053395935007
2020-04-27,-2799165.7175283567,-1379674.4224271465,-2737.3933041353134,4176.46304286307
2020-04-28,-2714988.684642018,-1157723.6031233692,-2617.658188459016,3276.369991083319
2020-04-29,-2684061.9995485074,-1128674.5260700153,-2563.869322683294,3673.8972577621603
2020-04-30,-2629578.834665047,-1143130.8174272254,-2543.2415423809443,3661.116992299791
2020-05-01,-2624112.7295016767,-1074851.947541982,-2498.8313300941927,3724.7758568733893
2020-05-04,-3020316.87502759,-1185455.1112060042,-3125.2241877943416,5398.470838315335
2020-05-05,-3022779.820506582,-1230527.177286166,-3009.2049334050166,5205.515891533379
2020-05-06,-3051670.424467841,-1142457.7610959953,-2923.3766498746495,4941.102960762462
2020-05-07,-3083760.3405387863,-1184272.0218534279,-2891.1484816965954,4967.830880470132
2020-05-08,-2920352.3180777538,-1246396.4798959238,-2788.9362100917006,4588.090378006861
2020-05-11,-2819296.838502805,-766458.1357253977,-2564.986546713939,3419.48730009941
2020-05-12,-3327400.8304988425,-931095.7187927566,-3402.0250304132214,5147.1397246259485
2020-05-13,-3304242.734580695,-935745.7482154474,-3390.607808669023,5779.448712578398
2020-05-14,-3348579.11432153,-941063.4730056131,-3267.4206058165096,5689.022148613593
2020-05-15,-3256851.2582151205,-910154.3676056293,-3064.18817913337,5146.810600453383
2020-05-18,-3218038.6644104435,-801795.7815815402,-2827.190951295889,4218.369766902374
2020-05-19,-3104186.2345295735,-674211.8483128407,-2762.580688484125,3336.124149006891
2020-05-20,-3109940.554903555,-635853.6104906498,-2697.262402770245,3217.2609905328068
2020-05-21,-3399007.374320447,-725094.277317571,-3348.9277759859206,4364.683137064375
2020-05-22,-3339484.078778486,-695125.5026996336,-3233.6248554153267,4001.9510043281325
2020-05-25,-3237572.6945268987,-551100.5839181824,-3026.8850660655617,3409.353766279368
2020-05-26,-3114529.5698446413,-532964.303304788,-3036.666076454279,3376.98383681591
2020-05-27,-3134912.636061506,-523032.21175666206,-2994.3782399537863,3438.0043006860765
2020-05-28,-3174312.296092169,-559296.8041411934,-2894.9985921971715,3186.2694873711753
2020-05-29,-3091726.3625993286,-500323.67418292904,-2798.731650281564,2884.442197770865
2020-06-01,-3224975.028429094,-582850.4017438384,-3304.9283676467994,3976.9813657503623
2020-06-02,-3092685.9597611586,-524365.2287820064,-3216.1723576508334,3771.6465276513354
2020-06-03,-3006225.7543508406,-469123.67966579105,-3113.5686081527147,3646.9842613496226
2020-06-04,-2993506.7333985856,-388126.27219023224,-3029.0073256997157,3260.6893950579743
2020-06-05,-3085833.2973514497,-469644.46071787074,-3601.947877806662,4223.857924103052
2020-06-08,-2966518.7174085947,-407854.4666967383,-3383.0672187491186,3861.046702454216
2020-06-09,-2932130.116783365,-394063.0608441214,-3334.687934594811,3620.6344447560564
2020-06-10,-2992539.291285983,-380720.57784946106,-3250.811966720968,3648.4126427528768
2020-06-11,-3296763.962793255,-577124.9275033867,-3788.4677181598895,4787.5031954319675
2020-06-12,-3112531.4452862004,-458480.3823689785,-3383.057455573105,3575.932541352661
2020-06-15,-3514724.1736090737,-630549.6046952686,-4023.0868966326193,4892.512661074329
2020-06-16,-3551326.1234210026,-716309.3812878756,-3929.0100276492826,4963.67314541466
2020-06-17,-3551191.2989269304,-599895.7705327045,-3825.5718622384315,4665.782308291242
2020-06-18,-3574470.102698938,-572246.0908607083,-3780.9187136409573,4587.506188828456
2020-06-19,-3675001.4954415024,-614664.07246226,-3681.684743066673,4380.120274452629
2020-06-22,-3709838.5723999543,-565253.8606129362,-4051.067447111039,4909.1799705691865
2020-06-23,-3698536.743348589,-550027.5363325719,-3960.675193163237,4990.705153841404
2020-06-24,-3692310.5801211027,-506691.3333265997,-3883.1737520286542,4659.296402793536
2020-06-25,-3621900.644099966,-483450.8052623557,-3849.986591701172,4668.416149832723
2020-06-26,-3690273.0559854517,-463735.0033877605,-3723.3799550226263,4285.979969730464
2020-06-29,-3877606.090407661,-555081.7823990195,-4088.4976084419704,5223.93587621963
2020-06-30,-3882373.3864105726,-524435.8428206358,-3981.838001287688,4640.279256381378
2020-07-01,-3840007.0468528005,-512916.1968990084,-3937.8100909288382,4564.444792484161
2020-07-02,-3835163.073509542,-500524.8943801683,-3883.019114703914,4624.366771454025
2020-07-03,-3620008.4735637666,-467067.6966908782,-3762.616114256611,4336.792609558058
2020-07-06,-3645550.910354858,-498364.45498635655,-4064.1191506017685,5032.042336348255
2020-07-07,-3612327.623039429,-477697.29706886644,-3950.284663239234,4748.551126021912
2020-07-08,-3659449.752713981,-456557.4818623789,-3854.101632410485,4593.78821685866
2020-07-09,-3669722.726122515,-439412.62155793165,-3789.1803517027556,4564.197630276214
2020-07-10,-3675433.2483862857,-420257.4111815024,-3691.0729347903334,4338.780534714892
